289 frames
21 bones
26.693 -8.926 85.581
28.101 -9.469 85.701
29.021 -9.546 86.132
29.566 -8.723 86.836
30.032 -7.088 87.616
30.151 -5.180 88.543
29.876 -2.991 89.498
29.496 -0.825 90.382
28.762 1.2092 91.053
27.727 3.0521 91.527
26.208 4.2258 91.467
24.246 4.5385 90.916
21.805 4.2587 89.923
19.027 3.8309 88.832
15.780 3.3099 87.856
12.197 2.8163 86.966
8.2371 2.2404 86.044
4.1145 1.5273 85.106
-0.405 1.1873 84.762
-5.420 0.9460 84.370
-10.43 0.3975 84.037
-15.24 0.0355 83.900
-19.25 -0.211 83.769
-21.94 -0.545 83.769
-23.72 -0.825 83.622
-25.13 -0.957 83.475
-26.24 -0.935 83.164
-27.58 -0.479 82.586
-28.66 0.4085 81.762
-29.26 1.2860 80.845
-29.38 2.1526 79.880
-28.39 2.8382 78.980
-25.96 3.1728 78.303
-23.07 3.2715 77.812
-19.46 2.9918 77.714
-15.58 1.9497 78.243
-11.01 1.2751 78.652
-4.800 3.2770 79.230
-1.674 -0.820 80.120
1.8561 -3.787 80.213
7.3615 -2.690 81.576
11.597 -3.326 83.017
15.209 -4.352 82.989
17.940 -5.279 83.268
20.080 -6.019 84.091
21.926 -6.809 84.582
23.518 -7.588 84.942
25.205 -8.306 85.330
26.713 -8.926 85.586
28.110 -9.469 85.712
29.021 -9.546 86.132
29.566 -8.723 86.830
30.032 -7.088 87.616
30.151 -5.180 88.549
29.876 -2.991 89.498
29.496 -0.825 90.382
28.762 1.2092 91.053
27.727 3.0521 91.527
26.208 4.2258 91.467
24.246 4.5385 90.916
21.805 4.2587 89.923
19.021 3.8309 88.832
15.771 3.3099 87.856
12.191 2.8163 86.972
8.2371 2.2404 86.044
4.1116 1.5273 85.106
-0.405 1.1873 84.762
-5.411 0.9460 84.370
-10.41 0.3920 84.037
-15.23 0.0355 83.900
-19.25 -0.211 83.769
-21.94 -0.545 83.769
-23.72 -0.825 83.622
-25.13 -0.957 83.475
-26.24 -0.935 83.164
-27.58 -0.479 82.586
-28.66 0.4085 81.762
-29.26 1.2860 80.845
-29.38 2.1526 79.880
-28.39 2.8382 78.980
-25.96 3.1728 78.303
-23.07 3.2715 77.812
-19.46 2.9918 77.714
-15.58 1.9497 78.243
-11.01 1.2751 78.652
-4.800 3.2770 79.230
-1.674 -0.820 80.120
1.8561 -3.787 80.213
7.3615 -2.690 81.576
11.597 -3.326 83.017
15.209 -4.352 82.989
17.940 -5.279 83.268
20.080 -6.019 84.091
21.929 -6.809 84.588
23.518 -7.588 84.942
25.194 -8.312 85.324
26.693 -8.926 85.581
28.101 -9.469 85.701
29.021 -9.546 86.132
29.566 -8.723 86.836
30.032 -7.088 87.616
30.151 -5.180 88.543
29.876 -2.991 89.498
29.496 -0.825 90.382
28.762 1.2092 91.053
27.727 3.0521 91.527
26.208 4.2258 91.467
24.243 4.5385 90.916
21.805 4.2587 89.923
19.036 3.8309 88.832
15.800 3.3099 87.856
12.208 2.8163 86.966
8.2371 2.2404 86.044
4.1116 1.5273 85.112
-0.405 1.1873 84.762
-5.420 0.9460 84.370
-10.43 0.3975 84.037
-15.24 0.0355 83.900
-19.25 -0.211 83.769
-21.94 -0.545 83.769
-23.72 -0.825 83.622
-25.13 -0.957 83.475
-26.24 -0.935 83.164
-27.58 -0.479 82.586
-28.66 0.4085 81.762
-29.26 1.2860 80.845
-29.38 2.1526 79.880
-28.39 2.8382 78.980
-25.96 3.1728 78.303
-23.07 3.2715 77.812
-19.46 2.9918 77.714
-15.58 1.9497 78.243
-11.01 1.2751 78.652
-4.800 3.2770 79.230
-1.674 -0.820 80.120
1.8561 -3.787 80.213
7.3615 -2.690 81.576
11.597 -3.326 83.017
15.209 -4.352 82.989
17.940 -5.279 83.268
20.080 -6.019 84.091
21.926 -6.809 84.582
23.518 -7.588 84.942
25.205 -8.306 85.330
26.713 -8.926 85.586
28.110 -9.469 85.712
29.021 -9.546 86.132
29.566 -8.723 86.830
30.032 -7.088 87.616
30.151 -5.180 88.543
29.876 -2.991 89.498
29.496 -0.825 90.382
28.762 1.2092 91.053
27.727 3.0521 91.527
26.208 4.2258 91.467
24.246 4.5385 90.916
21.805 4.2587 89.923
19.027 3.8309 88.832
15.780 3.3099 87.856
12.197 2.8163 86.966
8.2371 2.2404 86.044
4.1145 1.5273 85.106
-0.405 1.1873 84.762
-5.420 0.9460 84.370
-10.43 0.3975 84.037
-15.20 0.0355 83.900
-19.25 -0.211 83.769
-22.30 -0.529 83.791
-24.35 -0.776 83.644
-25.54 -0.891 83.360
-26.24 -0.935 83.164
-27.17 -0.545 82.684
-28.03 0.3317 81.756
-28.94 1.2257 80.845
-29.38 2.1526 79.880
-28.39 2.8437 78.980
-25.96 3.1728 78.303
-23.07 3.2715 77.812
-19.46 2.9918 77.714
-15.59 1.9497 78.243
-11.02 1.2751 78.652
-4.803 3.2824 79.230
-1.674 -0.820 80.120
1.8561 -3.787 80.213
7.3615 -2.690 81.576
11.600 -3.326 83.017
15.215 -4.357 82.989
17.943 -5.279 83.268
20.080 -6.019 84.091
21.929 -6.809 84.588
23.518 -7.588 84.942
25.194 -8.312 85.324
26.695 -8.931 85.581
28.101 -9.469 85.701
29.021 -9.546 86.132
29.566 -8.723 86.836
30.032 -7.088 87.616
30.151 -5.174 88.549
29.876 -2.991 89.503
29.496 -0.820 90.382
28.762 1.2092 91.053
27.727 3.0521 91.527
26.208 4.2258 91.467
24.243 4.5385 90.911
21.799 4.2587 89.918
19.024 3.8309 88.832
15.780 3.3099 87.856
12.197 2.8163 86.966
8.2371 2.2404 86.044
4.1087 1.5273 85.106
-0.416 1.1873 84.762
-5.426 0.9460 84.370
-10.43 0.3975 84.037
-15.24 0.0355 83.900
-19.24 -0.211 83.769
-21.94 -0.545 83.769
-23.72 -0.830 83.622
-25.14 -0.957 83.475
-26.24 -0.935 83.164
-27.58 -0.479 82.586
-28.66 0.4085 81.767
-29.25 1.2860 80.845
-29.38 2.1526 79.880
-28.39 2.8382 78.980
-25.96 3.1728 78.303
-23.08 3.2715 77.812
-19.46 2.9918 77.714
-15.57 1.9497 78.243
-11.00 1.2751 78.652
-3.707 2.3994 79.296
-1.674 -0.820 80.120
-27.61 -83.44 -104.9
-31.38 -82.24 -101.0
-36.61 -79.62 -94.37
-38.41 -77.58 -88.95
-39.42 -76.41 -83.43
-40.40 -76.09 -78.25
-41.35 -76.45 -73.66
-42.92 -77.19 -69.84
-43.85 -77.75 -66.84
-43.78 -77.84 -64.35
-43.42 -78.23 -62.21
-42.55 -78.55 -60.45
-41.48 -79.39 -58.52
-40.77 -81.28 -55.73
-39.75 -83.54 -52.69
-38.10 -85.63 -49.83
-35.87 -87.04 -47.54
-32.30 -86.37 -46.34
-27.98 -84.27 -46.60
-24.33 -82.12 -47.68
-21.36 -80.18 -49.52
-19.44 -79.09 -52.55
-18.17 -78.62 -57.86
-16.99 -78.56 -64.66
-15.90 -78.94 -73.30
-14.89 -79.50 -83.35
-13.35 -80.55 -94.08
-10.41 -82.39 -104.2
-7.849 -84.70 -114.4
-4.834 -87.91 -123.8
-2.391 -91.55 -133.3
-0.198 -95.51 -141.5
1.4955 -99.01 -147.8
2.5397 -101.7 -151.8
2.8460 -103.3 -153.7
2.8684 -104.0 -154.7
2.8535 -104.1 -154.8
2.9450 -104.0 -154.1
3.0365 -103.8 -152.0
3.0365 -104.2 -149.1
3.0029 -104.7 -145.1
2.2427 -104.0 -140.1
0.6252 -102.4 -134.2
-0.633 -100.6 -128.1
-2.602 -98.16 -122.1
-5.901 -94.89 -117.1
-10.31 -91.17 -112.6
-15.83 -87.54 -108.5
-21.87 -84.31 -104.2
-27.63 -81.67 -99.09
-32.34 -79.47 -93.65
-35.13 -77.28 -88.14
-36.81 -75.88 -82.59
-38.36 -75.58 -77.38
-39.67 -76.07 -72.77
-41.49 -76.93 -68.97
-42.47 -77.55 -66.02
-42.40 -77.60 -63.65
-41.95 -77.82 -61.69
-40.99 -77.92 -60.12
-39.94 -78.63 -58.36
-39.21 -80.35 -55.74
-38.19 -82.42 -52.87
-36.62 -84.34 -50.11
-34.27 -85.50 -48.00
-30.49 -84.94 -47.00
-26.03 -83.22 -47.28
-21.99 -81.57 -48.15
-19.03 -79.73 -49.99
-17.62 -77.88 -52.76
-17.35 -77.06 -57.41
-17.41 -77.54 -63.86
-17.58 -78.48 -72.46
-18.14 -79.31 -82.76
-18.14 -80.22 -94.01
-16.33 -81.31 -104.7
-14.75 -82.71 -115.4
-11.77 -84.62 -124.9
-9.149 -86.99 -134.3
-6.489 -89.80 -142.0
-4.231 -92.24 -147.8
-2.987 -94.00 -151.5
-2.509 -95.25 -153.3
-2.270 -96.08 -154.3
-2.320 -96.56 -154.3
-2.357 -96.93 -153.5
-2.559 -97.19 -151.4
-2.923 -97.48 -148.6
-3.564 -97.60 -144.6
-4.911 -97.10 -139.6
-6.932 -95.91 -133.8
-8.753 -94.63 -127.7
-11.18 -92.85 -121.7
-14.56 -90.37 -116.9
-18.73 -87.65 -112.6
-23.52 -85.16 -108.7
-28.40 -82.93 -104.5
-33.06 -81.22 -99.50
-36.44 -79.47 -94.14
-38.06 -77.51 -88.82
-39.02 -76.35 -83.41
-39.91 -76.00 -78.28
-40.79 -76.29 -73.71
-42.30 -76.92 -69.93
-43.28 -77.49 -66.91
-43.36 -77.67 -64.40
-43.14 -78.09 -62.25
-42.43 -78.49 -60.46
-41.42 -79.36 -58.52
-40.62 -81.17 -55.77
-39.51 -83.35 -52.78
-37.88 -85.35 -49.90
-35.46 -86.62 -47.71
-31.71 -86.28 -46.73
-27.36 -84.85 -46.99
-23.48 -83.58 -47.80
-20.55 -81.83 -49.88
-18.99 -79.49 -52.80
-18.02 -77.73 -57.43
-17.00 -77.41 -64.01
-16.00 -78.00 -72.58
-15.15 -78.72 -82.73
-13.75 -79.96 -93.64
-10.89 -81.83 -103.9
-8.411 -84.16 -114.2
-5.635 -86.89 -123.5
-3.344 -90.03 -132.9
-1.214 -93.20 -140.7
0.4178 -95.94 -146.7
1.2789 -97.96 -150.5
1.5889 -99.34 -152.4
1.6936 -100.2 -153.5
1.5908 -100.7 -153.5
1.4694 -101.1 -152.7
1.3667 -101.4 -150.7
1.4358 -102.0 -147.9
1.5086 -102.3 -144.0
1.0473 -101.9 -139.0
-0.191 -100.6 -133.3
-1.496 -99.05 -127.1
-3.586 -96.63 -121.2
-6.917 -93.44 -116.4
-11.38 -90.01 -112.0
-16.56 -86.76 -107.9
-22.11 -83.82 -103.7
-27.70 -81.36 -98.73
-32.37 -79.28 -93.42
-35.19 -77.23 -88.05
-36.92 -75.91 -82.64
-38.40 -75.63 -77.50
-39.63 -76.08 -72.92
-41.40 -76.87 -69.13
-42.37 -77.45 -66.18
-42.34 -77.50 -63.80
-42.10 -77.84 -61.81
-41.35 -78.11 -60.17
-40.33 -78.84 -58.38
-39.64 -80.62 -55.73
-38.65 -82.76 -52.81
-37.10 -84.72 -50.03
-34.93 -86.14 -47.80
-31.48 -86.01 -46.69
-27.37 -84.73 -46.84
-23.69 -83.60 -47.58
-20.93 -82.00 -49.69
-19.38 -80.16 -52.88
-18.35 -78.86 -57.90
-17.30 -78.59 -64.71
-16.21 -79.04 -73.29
-15.29 -79.34 -83.14
-14.02 -79.98 -93.67
-11.77 -81.22 -103.7
-9.773 -82.83 -113.7
-6.603 -85.66 -123.0
-3.937 -88.94 -132.4
-1.364 -92.86 -140.6
0.5822 -96.30 -146.8
1.4731 -98.47 -150.7
1.6469 -99.70 -152.5
1.6805 -100.5 -153.6
1.4675 -100.8 -153.6
1.2957 -100.9 -152.9
0.9184 -100.7 -150.9
0.3188 -100.5 -148.2
-0.850 -99.99 -144.3
-2.843 -98.74 -139.4
-5.301 -97.12 -133.8
-7.513 -95.58 -127.8
-10.18 -93.71 -122.0
-13.64 -91.21 -117.4
-17.81 -88.48 -113.2
-22.61 -85.86 -109.1
-27.61 -83.44 -104.9
-32.74 -81.54 -99.77
-36.61 -79.62 -94.37
-38.41 -77.58 -88.95
-39.42 -76.41 -83.43
-40.40 -76.09 -78.25
-41.35 -76.45 -73.66
-42.92 -77.19 -69.84
-43.85 -77.75 -66.84
-43.78 -77.84 -64.35
-43.42 -78.23 -62.21
-42.55 -78.55 -60.45
-41.48 -79.39 -58.52
-40.77 -81.28 -55.73
-39.75 -83.54 -52.69
-38.10 -85.63 -49.83
-35.87 -87.04 -47.54
-32.30 -86.37 -46.34
-27.98 -84.27 -46.60
-24.33 -82.12 -47.68
-21.36 -80.18 -49.52
-19.44 -79.09 -52.55
-18.17 -78.62 -57.86
-16.99 -78.56 -64.66
-15.90 -78.94 -73.30
-14.89 -79.50 -83.35
-13.35 -80.55 -94.08
-10.41 -82.39 -104.2
-7.849 -84.70 -114.4
-4.834 -87.91 -123.8
-2.391 -91.55 -133.3
-0.198 -95.51 -141.5
1.4955 -99.01 -147.8
2.5397 -101.7 -151.8
2.8460 -103.3 -153.7
2.8684 -104.0 -154.7
2.8535 -104.1 -154.8
2.9450 -104.0 -154.1
3.0365 -103.8 -152.0
3.0347 -104.2 -149.1
3.0010 -104.7 -145.1
2.2408 -104.0 -140.1
0.6252 -102.4 -134.2
-0.631 -100.6 -128.1
-2.602 -98.16 -122.1
-5.906 -94.89 -117.1
-10.32 -91.16 -112.6
-15.84 -87.53 -108.5
-21.87 -84.31 -104.2
-27.63 -81.67 -99.10
-32.34 -79.47 -93.65
-35.13 -77.28 -88.13
-36.81 -75.88 -82.58
-38.36 -75.58 -77.38
-39.67 -76.07 -72.77
-41.49 -76.93 -68.97
-42.47 -77.55 -66.02
-42.40 -77.60 -63.65
-41.95 -77.82 -61.68
-40.99 -77.92 -60.12
-39.94 -78.63 -58.36
-39.21 -80.35 -55.74
-38.19 -82.42 -52.87
-36.62 -84.34 -50.11
-34.26 -85.50 -48.00
-30.49 -84.94 -47.00
-26.03 -83.22 -47.28
-21.99 -81.57 -48.15
-19.03 -79.73 -49.99
-17.62 -77.88 -52.77
-17.35 -77.07 -57.42
-17.41 -77.54 -63.87
-17.58 -78.48 -72.46
-18.14 -79.31 -82.76
-18.14 -80.22 -94.01
-16.87 -81.23 -104.9
-14.74 -82.71 -115.4
-12.00 -84.60 -125.5
-9.149 -86.99 -134.3
-6.496 -89.80 -142.0
-4.231 -92.24 -147.8
-2.987 -94.00 -151.5
-2.509 -95.25 -153.3
-2.270 -96.08 -154.3
-2.320 -96.56 -154.3
-2.357 -96.93 -153.5
-2.559 -97.19 -151.4
-2.923 -97.48 -148.6
-3.568 -97.60 -144.6
-4.914 -97.10 -139.6
-6.932 -95.91 -133.8
-8.751 -94.63 -127.7
-11.18 -92.85 -121.7
-14.62 -90.33 -116.8
-18.74 -87.64 -112.6
-24.38 -84.88 -107.5
-27.61 -83.44 -104.9
-7.082 65.859 3.0143
-7.096 65.980 3.0109
-7.110 66.098 3.0068
-6.780 63.219 3.0878
-6.263 58.938 3.1936
-6.025 56.995 3.2231
-5.962 56.459 3.2244
-6.062 57.292 3.2148
-6.234 58.728 3.1956
-6.346 59.648 3.1805
-6.461 60.590 3.1620
-6.592 61.697 3.1379
-6.749 63.027 3.1036
-6.956 64.793 3.0487
-7.141 66.393 2.9951
-7.257 67.384 2.9587
-7.295 67.698 2.9456
-7.014 65.264 3.0335
-6.441 60.429 3.1654
-5.863 55.616 3.2293
-5.328 51.313 3.2464
-5.031 48.933 3.2354
-4.860 47.486 3.2134
-4.666 45.933 3.1894
-4.519 44.746 3.1667
-4.448 44.178 3.1544
-4.358 43.438 3.1352
-4.131 41.565 3.0830
-3.878 39.510 3.0198
-3.704 38.072 2.9690
-3.573 36.975 2.9258
-3.439 35.878 2.8791
-3.380 35.385 2.8564
-3.402 35.574 2.8646
-3.468 36.123 2.8887
-3.532 36.671 2.9127
-3.678 37.855 2.9587
-3.982 40.329 3.0466
-4.300 42.966 3.1255
-4.513 44.711 3.1674
-4.652 45.818 3.1874
-4.719 46.370 3.1963
-4.744 46.568 3.1970
-4.762 46.714 3.1991
-4.799 47.011 3.2039
-5.024 48.849 3.2286
-5.452 52.305 3.2458
-5.968 56.471 3.2203
-6.435 60.386 3.1667
-6.746 63.008 3.1070
-6.858 63.928 3.0768
-6.639 62.053 3.1249
-6.308 59.319 3.1881
-6.176 58.241 3.2059
-6.150 58.024 3.2059
-6.269 58.982 3.1908
-6.444 60.448 3.1647
-6.515 61.037 3.1531
-6.569 61.489 3.1421
-6.645 62.134 3.1262
-6.745 62.977 3.1029
-6.917 64.434 3.0576
-7.028 65.398 3.0281
-7.038 65.491 3.0260
-7.040 65.506 3.0253
-6.674 62.382 3.1132
-5.953 56.403 3.2258
-5.230 50.486 3.2382
-4.678 46.041 3.1901
-4.480 44.423 3.1572
-4.451 44.191 3.1524
-4.506 44.637 3.1641
-4.656 45.846 3.1874
-4.907 47.870 3.2148
-5.092 49.386 3.2320
-5.128 49.686 3.2354
-5.133 49.730 3.2361
-5.096 49.426 3.2334
-5.014 48.756 3.2272
-4.901 47.842 3.2162
-4.826 47.241 3.2087
-4.820 47.176 3.2087
-4.819 47.166 3.2087
-4.844 47.377 3.2128
-4.987 48.518 3.2251
-5.275 50.845 3.2416
-5.601 53.526 3.2471
-5.859 55.625 3.2354
-6.065 57.311 3.2162
-6.222 58.610 3.1991
-6.328 59.487 3.1839
-6.369 59.837 3.1791
-6.435 60.389 3.1667
-6.630 62.013 3.1290
-6.856 63.928 3.0782
-7.079 65.832 3.0157
-7.192 66.799 2.9793
-7.176 66.659 2.9848
-7.062 65.686 3.0205
-6.672 62.326 3.1132
-6.190 58.343 3.2004
-5.936 56.276 3.2306
-5.866 55.671 3.2334
-5.962 56.474 3.2258
-6.139 57.946 3.2087
-6.275 59.065 3.1915
-6.421 60.259 3.1688
-6.580 61.601 3.1393
-6.751 63.039 3.1022
-6.944 64.669 3.0528
-7.101 66.011 3.0095
-7.180 66.709 2.9848
-7.196 66.848 2.9793
-6.891 64.217 3.0652
-6.282 59.093 3.1901
-5.686 54.156 3.2368
-5.149 49.863 3.2368
-4.869 47.628 3.2189
-4.730 46.447 3.1970
-4.576 45.220 3.1757
-4.478 44.417 3.1592
