31 frames
21 bones
-0.798 20.542 -1.243
-0.813 20.488 -1.045
-0.829 20.454 -0.791
-0.850 20.443 -0.491
-0.872 20.464 -0.161
-0.897 20.531 0.1866
-0.921 20.639 0.5418
-0.946 20.729 0.8915
-0.968 20.764 1.2216
-0.988 20.768 1.5204
-1.005 20.759 1.7746
-1.019 20.738 1.9724
-1.028 20.703 2.0998
-1.032 20.658 2.1451
-1.028 20.604 2.0998
-1.019 20.547 1.9724
-1.005 20.494 1.7746
-0.988 20.456 1.5204
-0.968 20.442 1.2216
-0.946 20.462 0.8915
-0.921 20.529 0.5418
-0.897 20.648 0.1866
-0.872 20.753 -0.161
-0.850 20.791 -0.491
-0.829 20.794 -0.791
-0.813 20.784 -1.045
-0.798 20.761 -1.243
-0.790 20.721 -1.370
-0.786 20.669 -1.415
0.1579 13.925 0.0660
0.1613 13.887 0.0675
0.1620 13.833 0.0682
0.1606 13.771 0.0675
0.1565 13.707 0.0653
0.1497 13.652 0.0646
0.1400 13.619 0.0609
0.1270 13.607 0.0579
0.1125 13.628 0.0550
0.0968 13.695 0.0499
0.0768 13.804 0.0448
0.0583 13.894 0.0403
0.0384 13.929 0.0359
0.0226 13.933 0.0315
0.0103 13.925 0.0279
0 13.904 0.0256
0 13.870 0.0249
0 13.824 0.0249
0 13.771 0.0249
0 13.713 0.0264
0.0151 13.660 0.0293
0.0253 13.623 0.0323
0.0384 13.607 0.0344
0.0535 13.626 0.0396
0.0693 13.693 0.0440
0.0872 13.814 0.0484
0.1050 13.917 0.0528
0.1215 13.956 0.0565
0.1380 13.958 0.0609
0.1504 13.949 0.0646
0.1579 13.925 0.0660
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
6.4475 55.893 26.246
6.1825 56.008 26.420
5.8269 56.108 26.391
5.3958 56.195 26.183
4.9096 56.265 25.818
4.3864 56.320 25.322
3.8451 56.360 24.727
3.3030 56.375 24.054
2.7798 56.346 23.333
2.2950 56.032 22.588
1.8730 55.480 21.843
1.5355 55.143 21.122
1.3128 55.100 20.454
1.2214 55.098 19.859
1.2532 55.135 19.373
1.4019 55.208 19.027
1.6609 55.312 18.855
2.0210 55.439 18.875
2.4627 55.584 19.078
2.9632 55.737 19.433
3.5046 55.889 19.920
4.0633 56.028 20.505
4.6174 56.142 21.175
5.1459 56.222 21.899
5.6269 55.944 22.646
6.0398 55.573 23.399
6.3622 55.441 24.124
6.5758 55.533 24.804
6.6566 55.645 25.407
6.6091 55.769 25.895
6.4475 55.893 26.246
69.096 150.89 -112.2
69.372 151.15 -112.0
69.608 151.38 -111.8
69.791 151.56 -111.6
69.909 151.68 -111.5
69.950 151.72 -111.5
69.909 151.68 -111.5
69.791 151.56 -111.6
69.608 151.38 -111.8
69.372 151.15 -112.0
69.096 150.89 -112.2
68.791 150.60 -112.4
68.467 150.31 -112.7
68.136 150.02 -112.9
67.812 149.74 -113.1
67.504 149.49 -113.3
67.224 149.26 -113.5
66.988 149.07 -113.7
66.802 148.93 -113.8
66.684 148.84 -113.8
66.643 148.80 -113.9
66.684 148.84 -113.8
66.802 148.93 -113.8
66.988 149.07 -113.7
67.224 149.26 -113.5
67.504 149.49 -113.3
67.812 149.74 -113.1
68.136 150.02 -112.9
68.467 150.31 -112.7
68.791 150.60 -112.4
69.096 150.89 -112.2
19.100 -42.92 105.61
19.080 -43.85 104.98
18.993 -44.66 104.47
18.925 -45.38 104.14
18.769 -45.99 104.09
18.720 -46.44 104.34
18.777 -46.70 104.88
18.941 -46.76 105.70
19.212 -46.67 106.72
19.583 -46.46 107.88
19.979 -46.12 109.13
20.272 -45.58 110.34
20.384 -44.86 111.43
20.337 -44.02 112.36
20.165 -43.14 113.12
19.919 -42.23 113.69
19.630 -41.37 114.03
19.335 -40.64 114.14
19.037 -40.07 114.08
18.750 -39.64 113.84
18.509 -39.34 113.43
18.343 -39.17 112.84
18.239 -39.07 112.10
18.214 -39.03 111.25
18.272 -39.06 110.38
18.406 -39.19 109.53
18.567 -39.49 108.68
18.709 -40.02 107.83
18.856 -40.83 107.04
19.004 -41.85 106.29
19.100 -42.92 105.61
0 -39.63 0
0 -38.87 0
0 -38.22 0
0 -37.67 0
0 -37.21 0
0 -36.83 0
0 -36.53 0
0 -36.30 0
0 -36.13 0
0 -36.03 0
0 -36.18 0
0 -36.46 0
0 -36.93 0
0 -37.63 0
0 -38.49 0
0 -39.39 0
0 -40.30 0
0 -41.27 0
0 -42.23 0
0 -43.12 0
0 -43.87 0
0 -44.40 0
0 -44.68 0
0 -44.69 0
0 -44.46 0
0 -44.00 0
0 -43.34 0
0 -42.49 0
0 -41.48 0
0 -40.50 0
0 -39.63 0
-2.865 -7.441 -60.06
-2.860 -7.679 -60.07
-2.858 -7.743 -60.09
-2.862 -7.621 -60.05
-2.878 -6.728 -59.98
-2.910 -4.907 -59.99
-2.943 -2.822 -60.03
-2.963 -1.593 -60.05
-2.974 -0.747 -60.08
-2.978 -0.454 -60.10
-2.978 -0.419 -60.12
-2.976 -0.630 -60.14
-2.971 -0.878 -60.18
-2.969 -1.038 -60.22
-2.969 -1.028 -60.28
-2.971 -0.895 -60.34
-2.976 -0.632 -60.39
-2.980 -0.291 -60.42
-2.985 0.0695 -60.44
-2.987 0.3784 -60.46
-2.989 0.5250 -60.46
-2.987 0.2614 -60.45
-2.978 -0.483 -60.41
-2.963 -1.633 -60.35
-2.943 -2.860 -60.29
-2.930 -3.714 -60.25
-2.915 -4.707 -60.19
-2.897 -5.661 -60.14
-2.884 -6.454 -60.11
-2.871 -7.037 -60.08
-2.865 -7.441 -60.06
-63.03 142.57 115.01
-62.92 143.16 114.44
-62.81 143.65 113.97
-62.73 144.03 113.60
-62.68 144.27 113.37
-62.66 144.36 113.28
-62.68 144.27 113.37
-62.73 144.03 113.60
-62.81 143.65 113.97
-62.92 143.16 114.44
-63.03 142.57 115.01
-63.16 141.93 115.64
-63.29 141.24 116.31
-63.42 140.52 117.00
-63.54 139.82 117.69
-63.66 139.15 118.34
-63.76 138.54 118.94
-63.84 138.01 119.46
-63.90 137.60 119.86
-63.94 137.34 120.12
-63.95 137.24 120.21
-63.94 137.34 120.12
-63.90 137.60 119.86
-63.84 138.01 119.46
-63.76 138.54 118.94
-63.66 139.15 118.34
-63.54 139.82 117.69
-63.42 140.52 117.00
-63.29 141.24 116.31
-63.16 141.93 115.64
-63.03 142.57 115.01
-22.40 -18.98 -119.8
-22.55 -17.65 -119.6
-22.51 -16.62 -119.5
-22.34 -15.86 -119.2
-22.08 -15.39 -118.8
-21.76 -15.08 -118.5
-21.38 -14.92 -118.1
-21.00 -14.87 -117.7
-20.62 -14.92 -117.5
-20.30 -15.04 -117.4
-20.01 -15.32 -117.4
-19.67 -15.91 -117.4
-19.23 -16.84 -117.4
-18.69 -18.04 -117.3
-18.09 -19.42 -117.1
-17.46 -20.90 -117.0
-16.83 -22.39 -117.0
-16.26 -23.77 -117.0
-15.88 -24.89 -116.9
-15.68 -25.78 -117.0
-15.76 -26.33 -117.3
-16.10 -26.59 -117.6
-16.65 -26.66 -118.0
-17.39 -26.56 -118.4
-18.27 -26.25 -118.7
-19.22 -25.67 -119.0
-20.11 -24.80 -119.3
-20.87 -23.66 -119.5
-21.51 -22.23 -119.7
-22.04 -20.59 -119.8
-22.40 -18.98 -119.8
0 -42.75 0
0 -44.70 0
0 -46.75 0
0 -48.80 0
0 -50.71 0
0 -52.30 0
0 -53.42 0
0 -54.01 0
0 -54.04 0
0 -53.55 0
0 -52.57 0
0 -51.17 0
0 -49.36 0
0 -47.21 0
0 -45.13 0
0 -43.28 0
0 -41.66 0
0 -40.28 0
0 -39.11 0
0 -38.13 0
0 -37.32 0
0 -36.68 0
0 -36.19 0
0 -35.84 0
0 -35.61 0
0 -35.93 0
0 -36.53 0
0 -37.53 0
0 -39.02 0
0 -40.85 0
0 -42.75 0
4.7301 -1.177 110.20
4.7285 -1.442 110.21
4.7255 -1.784 110.20
4.7224 -2.144 110.17
4.7210 -2.453 110.15
4.7195 -2.600 110.13
4.7210 -2.337 110.15
4.7270 -1.589 110.22
4.7361 -0.435 110.31
4.7422 0.7922 110.42
4.7452 1.6476 110.48
4.7482 2.6377 110.57
4.7482 3.5945 110.65
4.7482 4.3899 110.71
4.7482 4.9740 110.76
4.7467 5.3799 110.79
4.7467 5.6160 110.84
4.7452 5.6823 110.87
4.7467 5.5601 110.81
4.7482 4.6653 110.62
4.7482 2.8406 110.39
4.7422 0.7549 110.15
4.7361 -0.479 110.01
4.7301 -1.326 109.92
4.7270 -1.620 109.90
4.7270 -1.655 109.92
4.7285 -1.444 109.97
4.7301 -1.193 110.04
4.7316 -1.036 110.10
4.7316 -1.046 110.16
4.7301 -1.177 110.20
