31 frames
21 bones
-43.61 -112.8 -92.63
-47.13 -108.9 -93.81
-52.04 -102.1 -96.21
-59.12 -93.31 -99.92
-65.32 -83.76 -104.5
-70.25 -74.64 -109.7
-71.69 -69.33 -111.8
-71.70 -67.24 -111.4
-72.32 -65.28 -111.3
-73.94 -62.48 -112.7
-75.63 -60.11 -114.2
-76.31 -60.28 -113.9
-75.58 -63.29 -111.2
-73.83 -67.58 -107.7
-71.30 -72.11 -104.2
-68.07 -76.46 -101.2
-64.25 -80.66 -98.74
-59.82 -84.63 -96.66
-55.00 -88.28 -95.00
0 81.889 0
0 80.246 0
0 79.704 0
0 80.503 0
0 82.422 0
0 86.308 0
0 90.709 0
0 93.662 0
0 94.790 0
0 94.831 0
0 94.957 0
0 95.706 0
0 97.359 0
0 98.911 0
0 97.273 0
0 92.136 0
0 82.742 0
0 74.802 0
0 65.981 0
0 59.246 0
0 57.526 0
0 60.619 0
0 65.367 0
0 70.310 0
0 76.066 0
0 80.151 0
0 82.945 0
0 84.548 0
0 84.882 0
0 83.785 0
0 81.889 0
1.3300 -99.30 4.1394
0.0554 -97.90 5.4449
-1.676 -94.94 6.6284
-3.727 -91.15 7.7446
-6.041 -86.92 8.8173
-8.902 -83.30 9.6811
-12.36 -79.73 10.023
-16.06 -75.18 9.5156
-19.56 -69.75 8.0611
-22.26 -63.75 5.9053
-23.74 -58.19 3.7091
-23.91 -55.49 2.8143
-22.38 -59.09 4.8067
-18.07 -69.21 9.2880
-10.58 -80.69 13.158
-2.817 -87.86 13.672
2.4336 -88.37 11.638
4.8001 -86.22 9.3428
5.4945 -81.68 7.5015
5.3503 -76.66 5.9539
5.1302 -73.89 3.9605
5.2498 -73.26 1.3174
5.6419 -69.62 -0.522
6.1953 -66.01 -1.292
6.2851 -73.14 -2.106
5.8246 -79.31 -1.872
4.9614 -84.71 -0.860
4.0811 -89.67 0.2777
3.2061 -94.02 1.4880
2.3396 -97.61 2.7398
1.3300 -99.30 4.1394
-50.54 -56.56 -131.5
-56.19 -50.29 -138.0
-59.95 -43.20 -145.0
-61.30 -40.88 -147.9
-61.83 -40.88 -148.6
-62.67 -39.65 -150.4
-63.88 -36.61 -153.7
-65.03 -33.01 -157.6
-65.73 -31.32 -159.6
-65.89 -32.85 -158.7
-65.51 -37.11 -155.1
-64.45 -43.04 -149.8
-62.58 -49.69 -143.6
-59.82 -56.45 -137.4
-56.14 -62.75 -131.6
-52.15 -67.61 -127.2
-48.56 -70.76 -124.2
-45.57 -72.63 -122.4
-43.13 -73.64 -121.2
-41.11 -74.02 -120.4
-39.77 -73.52 -120.2
-38.63 -72.49 -120.3
-36.98 -71.63 -120.2
-34.71 -71.17 -120.0
-32.79 -70.70 -119.8
-32.31 -69.68 -120.1
-33.28 -68.19 -120.9
-35.37 -66.30 -122.0
-38.74 -64.09 -123.7
-43.90 -61.37 -126.5
-50.54 -56.56 -131.5
0 93.448 0
0 82.534 0
0 73.287 0
0 63.649 0
0 56.604 0
0 54.732 0
0 57.474 0
0 62.176 0
0 67.458 0
0 73.798 0
0 78.323 0
0 81.419 0
0 83.239 0
0 83.665 0
0 82.627 0
0 81.057 0
0 80.195 0
0 80.497 0
0 81.854 0
0 84.036 0
0 88.428 0
0 93.887 0
0 97.896 0
0 99.877 0
0 100.54 0
0 101.02 0
0 101.74 0
0 102.73 0
0 103.13 0
0 100.15 0
0 93.448 0
11.270 -89.03 -7.965
7.7727 -89.15 -10.26
5.1995 -86.52 -11.11
3.6105 -81.63 -10.79
2.8897 -76.36 -9.735
2.5536 -73.05 -8.161
2.2300 -71.41 -5.838
1.9147 -66.90 -3.199
1.1493 -62.72 -0.989
0.2283 -69.62 0.4029
-0.128 -75.91 0.9417
-0.055 -81.70 0.8282
0.0602 -87.04 0.6548
0.1961 -91.71 0.4487
0.3507 -95.63 0.2153
0.5415 -97.47 -0.054
0.8080 -96.78 -0.341
1.1970 -94.58 -0.620
1.7478 -91.35 -0.845
2.4852 -87.45 -0.965
3.4705 -84.24 -0.931
4.6964 -81.45 -0.647
5.9722 -77.77 -0.012
7.0477 -73.24 0.9308
8.0652 -68.12 2.0519
9.1511 -63.18 3.1938
10.351 -60.41 3.9507
11.961 -62.72 3.5820
13.635 -71.00 1.1543
13.711 -81.62 -3.441
11.270 -89.03 -7.965
-5.904 89.257 89.193
-5.904 89.060 89.216
-5.903 88.859 89.235
-5.903 88.661 89.257
-5.902 88.473 89.276
-5.902 88.305 89.292
-5.901 88.161 89.308
-5.901 88.050 89.318
-5.901 87.980 89.327
-5.901 87.954 89.327
-5.901 87.980 89.327
-5.901 88.050 89.318
-5.901 88.161 89.308
-5.902 88.305 89.292
-5.902 88.473 89.276
-5.903 88.661 89.257
-5.903 88.859 89.235
-5.904 89.060 89.216
-5.904 89.257 89.193
-5.904 89.442 89.174
-5.905 89.611 89.158
-5.904 89.754 89.146
-5.905 89.866 89.133
-5.905 89.939 89.123
-5.905 89.964 89.123
-5.905 89.939 89.123
-5.904 89.866 89.133
-5.905 89.754 89.146
-5.905 89.611 89.158
-5.904 89.442 89.174
-5.904 89.257 89.193
0.4325 13.390 0.3460
0.0878 13.337 0.4556
-0.092 13.273 0.4960
-0.316 13.201 0.4657
-0.592 13.131 0.3778
-0.929 13.064 0.2335
-1.332 13.008 0.0504
-1.804 12.969 -0.161
-2.375 12.952 -0.397
-3.046 12.991 -0.647
-3.716 13.094 -0.902
-4.183 13.217 -1.155
-4.338 13.321 -1.404
-4.268 13.365 -1.635
-4.030 13.355 -1.839
-3.660 13.322 -2.001
-3.200 13.275 -2.112
-2.750 13.219 -2.160
-2.353 13.155 -2.137
-1.985 13.094 -2.049
-1.616 13.037 -1.909
-1.205 12.991 -1.726
-0.676 12.962 -1.511
-0.010 12.954 -1.277
0.6839 13.007 -1.029
1.2799 13.127 -0.772
1.7105 13.270 -0.516
1.8801 13.389 -0.266
1.6219 13.439 -0.031
1.0348 13.425 0.1788
0.4325 13.390 0.3460
-0.941 20.669 0.8267
-0.938 20.606 0.7814
-0.929 20.542 0.6532
-0.915 20.489 0.4555
-0.898 20.454 0.2012
-0.877 20.444 -0.096
-0.855 20.464 -0.426
-0.830 20.531 -0.775
-0.807 20.639 -1.131
-0.782 20.728 -1.480
-0.760 20.763 -1.811
-0.739 20.766 -2.109
-0.722 20.758 -2.364
-0.708 20.736 -2.561
-0.699 20.703 -2.689
-0.696 20.657 -2.734
-0.699 20.603 -2.689
-0.708 20.545 -2.561
-0.722 20.493 -2.364
-0.739 20.455 -2.109
-0.760 20.442 -1.811
-0.782 20.461 -1.480
-0.807 20.528 -1.131
-0.830 20.648 -0.775
-0.855 20.753 -0.426
-0.877 20.791 -0.096
-0.898 20.795 0.2012
-0.915 20.784 0.4555
-0.929 20.761 0.6532
-0.938 20.722 0.7814
-0.941 20.669 0.8267
0.1579 13.925 0.0668
0.1613 13.887 0.0675
0.1620 13.833 0.0682
0.1606 13.771 0.0675
0.1565 13.706 0.0653
0.1497 13.652 0.0646
0.1400 13.619 0.0609
0.1270 13.607 0.0587
0.1125 13.628 0.0550
0.0968 13.695 0.0499
0.0768 13.804 0.0448
0.0583 13.894 0.0403
0.0384 13.928 0.0359
0.0226 13.933 0.0308
0.0103 13.925 0.0279
0 13.904 0.0256
0 13.870 0.0249
0 13.824 0.0249
0 13.771 0.0249
0 13.713 0.0271
0.0151 13.660 0.0293
0.0253 13.623 0.0323
0.0384 13.607 0.0352
0.0535 13.626 0.0396
0.0693 13.693 0.0440
0.0872 13.814 0.0484
0.1050 13.917 0.0528
0.1215 13.956 0.0565
0.1380 13.958 0.0609
0.1504 13.949 0.0646
0.1579 13.925 0.0668
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
0.0303 23.267 179.85
4.5133 55.098 18.175
4.2180 55.198 18.219
3.8926 55.312 18.330
3.5499 55.433 18.492
3.1980 55.563 18.700
2.8485 55.694 18.940
2.5117 55.820 19.201
2.1962 55.934 19.479
1.9138 56.004 19.760
1.6752 55.790 20.033
1.4955 55.335 20.290
1.3883 55.088 20.517
1.3725 55.123 20.701
1.4585 55.186 20.832
1.6292 55.274 20.912
1.8677 55.378 20.929
2.1584 55.492 20.885
2.4868 55.608 20.776
2.8394 55.720 20.614
3.2018 55.824 20.408
3.5642 55.910 20.162
3.9138 55.973 19.898
4.2377 56.000 19.617
4.5231 55.987 19.337
4.7571 55.610 19.058
4.9285 55.141 18.807
5.0251 54.915 18.582
5.0334 54.919 18.398
4.9413 54.954 18.267
4.7593 55.015 18.192
4.5133 55.098 18.175
68.659 148.10 -114.8
68.777 147.37 -115.5
68.874 146.74 -116.1
68.950 146.25 -116.6
68.997 145.92 -116.9
69.013 145.81 -117.0
68.997 145.92 -116.9
68.950 146.25 -116.6
68.874 146.74 -116.1
68.777 147.37 -115.5
68.659 148.10 -114.8
68.525 148.91 -114.0
68.376 149.74 -113.2
68.224 150.59 -112.4
68.066 151.40 -111.6
67.916 152.17 -110.9
67.775 152.84 -110.2
67.654 153.41 -109.7
67.557 153.85 -109.2
67.495 154.13 -109.0
67.474 154.23 -108.9
67.495 154.13 -109.0
67.557 153.85 -109.2
67.654 153.41 -109.7
67.775 152.84 -110.2
67.916 152.16 -110.9
68.066 151.40 -111.6
68.224 150.59 -112.4
68.376 149.74 -113.2
68.525 148.91 -114.0
68.659 148.10 -114.8
25.714 -41.17 114.68
25.867 -41.24 115.02
25.976 -41.37 115.06
26.061 -41.61 114.95
26.132 -41.96 114.68
26.228 -42.40 114.28
26.359 -42.92 113.77
26.542 -43.49 113.19
26.782 -44.13 112.58
27.061 -44.78 112.01
27.321 -45.39 111.48
27.465 -45.90 110.90
27.441 -46.27 110.21
27.261 -46.53 109.45
26.971 -46.70 108.67
26.618 -46.75 107.96
26.222 -46.71 107.39
25.837 -46.62 107.01
25.490 -46.47 106.81
25.067 -46.25 106.87
24.766 -45.91 107.18
24.564 -45.45 107.70
24.449 -44.80 108.41
24.430 -44.01 109.19
24.501 -43.19 110.01
24.665 -42.42 110.84
24.856 -41.76 111.68
25.039 -41.28 112.48
25.247 -41.08 113.30
25.487 -41.08 114.06
25.714 -41.17 114.68
0 -39.39 0
0 -40.30 0
0 -41.27 0
0 -42.23 0
0 -43.12 0
0 -43.87 0
0 -44.40 0
0 -44.68 0
0 -44.69 0
0 -44.46 0
0 -44.00 0
0 -43.34 0
0 -42.49 0
0 -41.48 0
0 -40.50 0
0 -39.63 0
0 -38.87 0
0 -38.22 0
0 -37.67 0
0 -37.21 0
0 -36.83 0
0 -36.53 0
0 -36.30 0
0 -36.13 0
0 -36.03 0
0 -36.18 0
0 -36.46 0
0 -36.93 0
0 -37.63 0
0 -38.49 0
0 -39.39 0
-2.971 -0.895 -60.34
-2.976 -0.632 -60.39
-2.980 -0.291 -60.42
-2.985 0.0695 -60.44
-2.987 0.3784 -60.46
-2.989 0.5250 -60.46
-2.987 0.2614 -60.45
-2.978 -0.483 -60.41
-2.963 -1.633 -60.35
-2.943 -2.860 -60.29
-2.930 -3.714 -60.25
-2.915 -4.707 -60.19
-2.897 -5.661 -60.14
-2.884 -6.454 -60.11
-2.871 -7.037 -60.08
-2.865 -7.441 -60.05
-2.860 -7.679 -60.07
-2.858 -7.743 -60.09
-2.862 -7.621 -60.05
-2.878 -6.728 -59.98
-2.910 -4.907 -59.99
-2.943 -2.822 -60.03
-2.963 -1.593 -60.05
-2.974 -0.747 -60.08
-2.978 -0.454 -60.10
-2.978 -0.419 -60.12
-2.976 -0.630 -60.14
-2.971 -0.878 -60.18
-2.969 -1.038 -60.22
-2.969 -1.028 -60.28
-2.971 -0.895 -60.34
-62.55 140.42 116.92
-62.27 140.27 117.01
-62.04 140.14 117.08
-61.85 140.04 117.13
-61.73 139.97 117.17
-61.69 139.95 117.18
-61.73 139.97 117.17
-61.85 140.04 117.13
-62.04 140.14 117.08
-62.27 140.27 117.01
-62.55 140.42 116.92
-62.86 140.60 116.82
-63.19 140.79 116.71
-63.52 140.98 116.60
-63.85 141.17 116.48
-64.16 141.36 116.36
-64.44 141.53 116.25
-64.68 141.67 116.16
-64.86 141.79 116.08
-64.98 141.87 116.03
-65.03 141.89 116.01
-64.98 141.87 116.03
-64.86 141.79 116.08
-64.68 141.67 116.16
-64.44 141.53 116.25
-64.16 141.36 116.36
-63.85 141.17 116.48
-63.52 140.98 116.60
-63.19 140.79 116.71
-62.86 140.60 116.82
-62.55 140.42 116.92
-22.74 -30.58 -109.4
-22.01 -30.99 -109.5
-21.32 -31.43 -109.6
-20.86 -31.62 -109.7
-20.62 -31.63 -109.9
-20.73 -31.34 -110.2
-21.17 -30.81 -110.5
-21.91 -30.08 -110.8
-22.93 -29.18 -111.0
-24.16 -28.12 -111.1
-25.49 -26.97 -111.2
-26.73 -25.87 -111.2
-27.78 -24.94 -111.4
-28.62 -24.18 -111.4
-29.28 -23.56 -111.5
-29.76 -23.12 -111.5
-30.07 -22.86 -111.5
-30.20 -22.78 -111.3
-30.16 -22.96 -111.1
-29.97 -23.38 -110.7
-29.65 -23.94 -110.3
-29.18 -24.59 -109.9
-28.60 -25.34 -109.6
-27.92 -26.19 -109.4
-27.19 -27.06 -109.3
-26.46 -27.90 -109.4
-25.71 -28.69 -109.6
-24.93 -29.41 -109.7
-24.18 -29.93 -109.6
-23.45 -30.26 -109.5
-22.74 -30.58 -109.4
0 -43.28 0
0 -41.66 0
0 -40.28 0
0 -39.11 0
0 -38.13 0
0 -37.33 0
0 -36.68 0
0 -36.19 0
0 -35.84 0
0 -35.61 0
0 -35.93 0
0 -36.53 0
0 -37.53 0
0 -39.02 0
0 -40.85 0
0 -42.75 0
0 -44.70 0
0 -46.75 0
0 -48.80 0
0 -50.71 0
0 -52.30 0
0 -53.42 0
0 -54.01 0
0 -54.04 0
0 -53.55 0
0 -52.57 0
0 -51.17 0
0 -49.36 0
0 -47.21 0
0 -45.13 0
0 -43.28 0
4.7467 5.3799 110.79
4.7467 5.6160 110.84
4.7452 5.6823 110.87
4.7467 5.5601 110.81
4.7482 4.6653 110.62
4.7482 2.8406 110.39
4.7422 0.7549 110.15
4.7361 -0.479 110.01
4.7301 -1.326 109.92
4.7270 -1.620 109.90
4.7270 -1.655 109.92
4.7285 -1.444 109.97
4.7301 -1.193 110.04
4.7316 -1.036 110.10
4.7316 -1.046 110.16
4.7301 -1.177 110.20
4.7285 -1.442 110.21
4.7255 -1.784 110.20
4.7224 -2.144 110.17
4.7210 -2.453 110.15
4.7195 -2.600 110.13
4.7210 -2.337 110.15
4.7270 -1.589 110.22
4.7361 -0.435 110.31
4.7422 0.7922 110.42
4.7452 1.6476 110.48
4.7482 2.6377 110.57
4.7482 3.5945 110.65
4.7482 4.3899 110.71
4.7482 4.9740 110.76
4.7467 5.3799 110.79
