471 frames
21 bones
3.2118 -3.148 37.338
3.2782 -3.949 37.342
3.3485 -4.774 37.010
3.4305 -5.633 36.435
3.5243 -6.531 35.826
3.6141 -7.320 35.248
3.6883 -7.985 34.791
3.7235 -8.278 34.556
3.7274 -8.196 34.466
3.7352 -7.938 34.388
3.7313 -7.590 34.412
3.7118 -7.074 34.517
3.6883 -6.434 34.654
3.6376 -5.695 34.631
3.5672 -4.942 34.373
3.4149 -4.133 33.830
3.1766 -3.395 32.572
2.8641 -2.734 30.798
2.4891 -2.051 29.037
2.0711 -1.395 27.540
1.6531 -0.797 26.638
1.2312 -0.219 26.283
0.7976 0.3940 26.204
0.4187 0.9409 26.525
0.1765 1.3667 27.189
-0.018 1.7574 28.205
-0.303 2.3394 29.822
-0.464 2.6715 30.810
-0.464 2.6715 30.810
-0.182 3.2379 33.658
0.1765 3.5465 35.330
0.3289 3.7379 36.490
0.2156 3.9293 37.724
0.1218 4.0582 38.717
0.0710 4.1637 39.525
0.0749 4.1051 39.873
0.1609 3.8316 39.947
0.3210 3.5660 40.006
0.4265 3.3316 39.709
0.7312 3.0933 39.025
2.2352 3.8199 38.025
2.0320 3.6324 37.752
1.6648 3.3433 37.701
1.4383 2.9566 37.549
1.2469 2.5464 37.521
1.0750 2.2105 37.623
0.9383 1.8589 37.842
0.8132 1.5034 38.314
0.7351 1.1167 38.947
0.7117 0.6519 39.553
0.7351 0.1323 40.068
0.8054 -0.410 40.400
0.9109 -0.949 40.580
1.0867 -1.609 40.486
1.1961 -1.977 40.303
1.1961 -1.977 40.303
1.5711 -3.184 39.388
1.8094 -3.777 38.588
1.9930 -4.086 37.904
2.2000 -4.348 37.318
2.3953 -4.570 36.869
2.5789 -4.887 36.541
2.7508 -5.192 36.330
2.9383 -5.477 36.138
3.0282 -5.606 36.064
3.0282 -5.606 36.064
3.2469 -5.867 35.967
3.3446 -5.977 36.017
3.3875 -6.047 36.092
3.4266 -6.121 36.193
3.4540 -6.203 36.330
3.4891 -6.301 36.486
3.5243 -6.426 36.689
3.5751 -6.582 36.939
3.6219 -6.781 37.217
3.6649 -7.008 37.482
3.7040 -7.274 37.756
3.7352 -7.571 38.068
3.7587 -7.918 38.357
3.7665 -8.309 38.584
3.7547 -8.750 38.744
3.7391 -9.223 38.865
3.7157 -9.715 38.978
3.7001 -10.37 39.056
3.6961 -10.73 39.080
3.6961 -10.73 39.080
3.6961 -11.70 38.803
3.7001 -12.19 38.553
3.7157 -12.52 38.142
3.7352 -12.99 37.474
3.7626 -13.38 36.517
3.7743 -13.69 35.158
3.8055 -13.95 33.935
3.8524 -14.23 33.291
3.8954 -14.36 33.142
3.9501 -14.26 33.306
4.0008 -13.95 34.013
4.0360 -13.50 35.349
4.0673 -12.96 36.838
4.0946 -12.44 37.916
4.1141 -11.91 38.724
4.1337 -11.39 39.303
4.1493 -10.94 39.685
4.1727 -10.62 39.982
4.1805 -10.35 40.185
4.1649 -9.989 40.365
4.1454 -9.629 40.494
4.1298 -9.348 40.592
4.1141 -9.106 40.646
4.0907 -8.883 40.678
4.0594 -8.676 40.650
4.0126 -8.469 40.580
3.9579 -8.262 40.474
3.9149 -8.067 40.338
3.8680 -7.899 40.033
3.8133 -7.750 39.568
3.7626 -7.629 38.822
3.7157 -7.528 37.635
3.6727 -7.457 36.459
3.6376 -7.418 35.759
3.6063 -7.403 35.341
3.5829 -7.383 35.037
3.5516 -7.375 34.881
3.4813 -7.360 34.759
3.4344 -7.352 34.728
3.4500 -7.395 34.869
3.4735 -7.473 35.228
3.4852 -7.543 35.677
3.5008 -7.613 36.217
3.5125 -7.688 36.760
3.5204 -7.746 37.283
3.5165 -7.774 37.752
3.5047 -7.778 38.154
3.5008 -7.766 38.502
3.4891 -7.735 38.779
3.4735 -7.696 39.002
3.4579 -7.649 39.178
3.4461 -7.590 39.334
3.4305 -7.496 39.435
3.4188 -7.375 39.482
3.3836 -7.231 39.467
3.3094 -7.086 39.373
3.1922 -6.934 39.142
3.0399 -6.742 38.806
2.8680 -6.559 38.342
2.7000 -6.422 37.775
2.5555 -6.285 37.076
2.4227 -6.156 36.224
2.3914 -5.914 35.322
2.4695 -5.496 34.318
2.5594 -4.871 33.693
2.7039 -4.168 33.509
2.9149 -3.430 33.373
3.1063 -2.594 33.384
3.3094 -1.688 33.654
3.5399 -0.816 34.009
3.8094 0.1011 34.627
4.1180 1.1206 35.568
4.4891 2.1363 36.654
4.9462 3.0543 37.705
5.3915 3.9020 38.615
5.7978 4.7496 39.322
5.9775 5.4567 39.685
5.9697 6.0778 39.732
5.9072 6.3552 39.685
5.7548 6.2341 39.588
5.5360 5.8864 39.119
5.2314 5.2379 37.924
5.0478 4.8160 37.107
5.0478 4.8160 37.107
4.5009 3.4058 34.830
4.2509 2.4058 33.338
4.1454 1.5581 32.283
4.0594 0.6519 31.373
4.0204 -0.227 30.720
3.9852 -1.094 30.193
3.9774 -1.898 29.951
4.0087 -2.652 29.943
4.0282 -3.332 30.107
3.9735 -3.906 30.455
3.8094 -4.336 31.076
3.5516 -4.656 31.830
3.2391 -4.867 32.658
2.9578 -5.020 33.416
2.6766 -5.133 34.162
2.6766 -5.133 34.162
2.0633 -5.094 35.216
1.7117 -4.930 35.752
1.4617 -4.813 36.095
1.1804 -4.629 36.443
0.9461 -4.387 36.705
0.7586 -4.129 36.900
0.6179 -3.852 37.013
0.4812 -3.481 37.072
0.4226 -3.273 37.076
0.4226 -3.273 37.076
0.2898 -2.641 36.986
0.2546 -2.250 36.869
0.2585 -1.934 36.748
0.2820 -1.570 36.572
0.3289 -1.195 36.373
0.3914 -0.809 36.166
0.4890 -0.445 35.955
0.6179 -0.074 35.740
0.7898 0.1245 35.549
1.0047 0.1323 35.377
1.2508 0.0815 35.189
1.4969 -0.094 35.013
1.7312 -0.398 34.869
1.9383 -0.711 34.736
2.1063 -1.070 34.631
2.2469 -1.461 34.541
2.3406 -1.875 34.482
2.3797 -2.313 34.443
2.3797 -2.734 34.439
2.3445 -3.133 34.439
2.2391 -3.453 34.478
2.0906 -3.660 34.541
1.8914 -3.774 34.631
1.6687 -3.836 34.732
1.4148 -3.813 34.877
1.1453 -3.688 35.045
0.8718 -3.457 35.252
0.6179 -3.180 35.498
0.3796 -2.875 35.779
0.1492 -2.598 36.080
-0.046 -2.332 36.365
-0.194 -2.074 36.611
-0.296 -1.828 36.802
-0.354 -1.598 36.947
-0.378 -1.379 37.029
-0.401 -1.164 37.052
-0.405 -0.945 37.010
-0.358 -0.687 36.939
-0.237 -0.445 36.881
-0.085 -0.234 36.775
0.1101 -0.137 36.670
0.3132 -0.133 36.615
0.5281 -0.141 36.595
0.7273 -0.156 36.599
0.9265 -0.215 36.627
1.1844 -0.488 36.763
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3250 -0.707 36.881
1.3367 -0.730 36.885
1.3719 -0.797 36.904
1.4265 -0.910 36.939
1.5047 -1.070 36.986
1.6023 -1.270 37.049
1.7234 -1.512 37.119
1.8602 -1.789 37.201
2.0086 -2.094 37.295
2.1727 -2.426 37.392
2.3406 -2.770 37.498
2.5125 -3.117 37.599
2.6844 -3.465 37.705
2.8446 -3.793 37.803
2.9969 -4.102 37.896
3.1336 -4.379 37.978
3.2508 -4.617 38.053
3.3524 -4.820 38.111
3.4305 -4.977 38.158
3.4852 -5.090 38.193
3.5165 -5.160 38.213
3.5282 -5.180 38.220
-9.662 -10.34 99.705
-11.46 -10.73 99.776
-14.48 -11.33 99.934
-16.44 -11.74 100.06
-17.90 -12.06 100.16
-18.98 -12.31 100.24
-19.35 -12.40 100.27
-18.37 -12.15 100.19
-16.03 -11.71 100.03
-13.45 -11.27 99.874
-10.42 -10.66 99.727
-7.226 -10.01 99.607
-4.246 -9.419 99.536
-1.431 -8.855 99.498
1.1226 -8.377 99.482
3.3840 -7.950 99.487
5.1350 -7.604 99.509
6.5237 -7.313 99.536
7.0601 -7.231 99.547
6.8020 -7.264 99.542
5.9352 -7.467 99.520
4.6509 -7.719 99.503
2.7578 -8.109 99.482
0.3312 -8.608 99.476
-2.556 -9.184 99.503
-5.585 -9.781 99.558
-8.832 -10.46 99.656
-12.36 -11.20 99.809
-15.72 -11.93 100.00
-18.73 -12.60 100.21
-20.93 -13.12 100.39
-22.06 -13.37 100.49
-22.40 -13.45 100.52
-22.65 -13.50 100.55
-22.68 -13.51 100.55
-21.30 -13.14 100.42
-18.05 -12.40 100.16
-14.25 -11.54 99.913
-10.01 -10.63 99.705
-6.081 -9.776 99.580
-2.350 -9.030 99.509
1.2821 -8.339 99.476
4.1638 -7.686 99.503
6.0019 -7.248 99.542
6.9934 -7.083 99.552
7.5384 -6.946 99.569
7.6283 -6.935 99.569
7.6109 -6.940 99.569
7.4978 -6.951 99.563
7.3470 -6.962 99.563
6.8629 -7.083 99.552
5.9178 -7.264 99.536
4.4711 -7.566 99.509
2.6476 -7.917 99.498
0.3572 -8.366 99.492
-2.321 -8.887 99.509
-5.237 -9.458 99.563
-8.145 -10.01 99.645
-10.97 -10.60 99.754
-13.77 -11.18 99.896
-16.12 -11.69 100.03
-18.09 -12.11 100.17
-18.90 -12.29 100.23
-18.90 -12.27 100.24
-18.83 -12.24 100.22
-18.47 -12.12 100.19
-17.12 -11.83 100.10
-14.78 -11.32 99.962
-11.67 -10.74 99.787
-8.305 -10.12 99.651
-4.875 -9.529 99.547
-1.782 -8.975 99.492
1.0009 -8.509 99.471
3.6014 -8.081 99.476
5.6018 -7.708 99.503
6.9151 -7.439 99.536
7.5094 -7.374 99.536
7.7384 -7.335 99.536
7.7732 -7.330 99.536
7.1209 -7.429 99.531
5.4133 -7.807 99.492
3.2332 -8.262 99.471
0.3602 -8.816 99.465
-2.985 -9.491 99.492
-6.635 -10.23 99.569
-10.29 -10.96 99.700
-13.70 -11.70 99.863
-16.73 -12.33 100.04
-19.11 -12.88 100.22
-21.05 -13.31 100.39
-21.81 -13.49 100.45
-21.78 -13.48 100.45
-21.60 -13.41 100.44
-21.11 -13.26 100.38
-19.28 -12.84 100.24
-15.84 -12.00 100.01
-11.38 -11.06 99.760
-6.638 -10.10 99.580
-2.266 -9.140 99.498
0.9197 -8.443 99.482
3.2912 -7.972 99.487
5.3090 -7.533 99.514
6.7034 -7.237 99.536
7.6457 -7.006 99.569
7.9791 -6.940 99.569
8.0428 -6.907 99.569
8.0544 -6.902 99.569
7.9472 -6.907 99.574
7.4659 -7.006 99.563
6.7034 -7.132 99.547
5.4104 -7.407 99.520
3.5028 -7.801 99.492
1.0995 -8.246 99.487
-1.480 -8.734 99.498
-4.223 -9.271 99.536
-6.994 -9.798 99.607
-9.679 -10.34 99.700
-12.23 -10.85 99.814
-14.48 -11.33 99.934
-16.44 -11.74 100.06
-17.90 -12.06 100.16
-18.98 -12.31 100.24
-19.35 -12.40 100.27
-18.37 -12.15 100.19
-16.03 -11.71 100.03
-13.45 -11.27 99.874
-10.42 -10.66 99.727
-7.223 -10.01 99.607
-4.243 -9.419 99.536
-1.431 -8.855 99.498
1.1197 -8.383 99.482
3.3840 -7.950 99.487
5.1350 -7.604 99.509
6.5237 -7.313 99.536
7.0601 -7.231 99.547
6.8020 -7.269 99.542
5.9352 -7.467 99.520
4.6509 -7.719 99.503
2.7606 -8.103 99.482
0.3312 -8.608 99.476
-2.559 -9.184 99.503
-5.585 -9.781 99.558
-8.832 -10.46 99.656
-12.36 -11.20 99.809
-15.72 -11.93 100.00
-18.71 -12.59 100.21
-20.91 -13.11 100.39
-22.04 -13.37 100.49
-22.40 -13.46 100.53
-22.67 -13.51 100.55
-22.70 -13.52 100.56
-21.31 -13.14 100.43
-18.05 -12.40 100.16
-14.25 -11.54 99.913
-10.01 -10.63 99.705
-6.081 -9.776 99.580
-2.350 -9.030 99.509
1.2821 -8.339 99.476
4.1609 -7.686 99.503
6.0076 -7.248 99.542
6.9991 -7.083 99.552
7.5413 -6.951 99.569
7.6283 -6.935 99.569
7.6109 -6.940 99.569
7.4978 -6.951 99.563
7.3470 -6.962 99.563
6.8629 -7.083 99.552
5.9178 -7.264 99.536
4.4740 -7.566 99.509
2.6505 -7.917 99.498
0.3572 -8.366 99.492
-2.321 -8.887 99.509
-5.237 -9.458 99.563
-8.166 -10.02 99.645
-10.97 -10.60 99.754
-13.60 -11.14 99.885
-15.84 -11.63 100.01
-17.69 -12.01 100.14
-18.90 -12.29 100.23
-19.50 -12.43 100.28
-19.61 -12.45 100.29
-19.66 -12.48 100.30
-19.67 -12.48 100.30
-18.36 -12.18 100.19
-15.40 -11.59 99.989
-12.03 -10.93 99.803
-8.450 -10.21 99.651
-5.417 -9.611 99.563
-2.675 -9.112 99.509
-0.051 -8.608 99.482
2.2214 -8.169 99.482
4.1609 -7.791 99.498
5.5989 -7.511 99.520
6.6919 -7.280 99.542
7.0861 -7.226 99.547
6.5556 -7.324 99.536
5.2597 -7.604 99.509
3.6594 -7.895 99.492
1.7431 -8.312 99.476
-0.092 -8.904 99.411
-2.112 -9.990 99.383
-4.246 -12.05 99.569
-6.235 -14.94 100.00
-8.166 -17.92 100.68
-9.911 -21.05 101.38
-11.39 -24.08 101.90
-12.76 -27.14 102.20
-14.36 -30.50 102.37
-15.38 -33.87 102.14
-15.47 -37.33 101.45
-14.01 -39.88 99.973
-11.29 -41.66 97.888
-8.412 -43.27 95.570
-5.237 -44.64 92.678
-3.591 -45.21 91.096
-3.591 -45.21 91.096
4.9553 -46.43 89.765
8.8575 -47.48 88.003
12.806 -48.30 86.219
11.968 -48.84 86.459
11.043 -49.74 86.650
11.974 -50.47 86.077
12.922 -51.19 85.493
12.664 -52.03 87.097
12.284 -52.95 89.951
11.991 -54.04 91.642
11.632 -54.60 93.306
8.4777 -52.36 93.540
9.3938 -53.03 93.731
10.866 -54.13 94.271
11.600 -54.93 94.992
12.174 -55.36 95.761
12.780 -55.46 96.399
13.307 -55.49 96.923
13.933 -55.31 97.447
14.258 -55.12 97.829
14.171 -55.12 98.052
13.580 -55.09 98.412
12.351 -55.11 98.941
10.527 -55.16 99.574
7.7442 -55.08 100.51
6.0598 -54.98 101.08
6.0598 -54.98 101.08
2.9027 -54.48 101.53
2.2968 -53.97 101.05
1.3922 -53.09 100.31
0.9487 -52.37 99.525
0.8124 -52.00 98.685
0.8095 -52.10 98.107
0.9313 -52.34 97.512
1.3662 -52.78 96.726
1.6793 -53.06 96.290
1.6793 -53.06 96.290
2.7114 -54.03 95.003
2.9868 -54.50 94.582
3.6565 -54.76 93.786
4.1696 -54.87 93.082
4.6769 -54.96 92.346
5.1669 -55.05 91.636
5.6742 -55.17 90.927
6.1903 -55.47 90.202
6.6919 -55.94 89.492
7.3413 -56.55 88.843
7.6979 -56.91 88.232
7.7124 -56.76 87.823
7.7906 -55.94 87.790
7.4775 -54.30 88.396
6.6049 -51.86 89.612
5.6424 -49.02 90.796
4.5233 -45.80 91.931
3.0650 -41.53 92.979
2.3374 -39.13 93.399
2.3374 -39.13 93.399
0.0268 -32.03 93.633
-0.906 -29.34 93.486
-2.654 -24.24 93.011
-4.159 -19.96 92.444
-5.742 -15.33 91.680
-6.829 -10.19 90.698
-7.966 -4.982 89.498
-8.873 0.4250 88.118
-8.928 6.1345 86.514
-8.685 12.376 84.637
-8.264 18.782 82.853
-7.684 24.612 81.429
-6.991 29.438 80.349
-5.887 32.619 79.601
-4.837 34.610 79.089
-3.449 36.201 78.854
-2.138 37.276 78.783
-1.025 38.247 78.750
-0.167 38.982 78.843
0.4007 39.623 79.067
0.8762 40.029 79.438
1.7169 40.177 79.880
2.2649 40.002 80.485
2.3867 39.695 80.954
2.5171 39.349 81.014
2.3519 38.916 81.369
1.9431 38.241 82.056
1.6851 37.358 82.406
1.4097 36.316 82.657
1.0328 35.274 83.093
0.7051 34.155 83.617
0.5602 32.965 84.228
0.5022 31.731 84.817
0.4471 30.458 85.259
0.4471 29.241 85.657
0.5399 28.155 86.001
0.5863 27.217 86.590
0.5747 26.329 87.703
0.2761 25.736 89.012
-0.338 25.297 88.718
-0.984 24.826 87.288
-1.593 24.398 86.601
-2.193 24.151 86.028
-2.878 24.146 85.417
-3.631 24.694 85.084
-4.382 25.775 85.062
-5.156 27.239 85.084
-5.875 28.901 85.090
-6.490 30.579 85.204
-6.991 32.033 85.537
-7.365 33.184 85.919
-7.673 34.111 86.105
-7.795 34.462 86.334
-7.844 34.418 86.683
-7.986 34.259 87.010
-7.983 33.541 87.490
-7.447 32.356 87.867
-6.571 31.210 88.412
-5.510 29.921 89.427
-4.226 28.824 90.158
-2.811 27.754 90.660
-1.611 26.559 91.173
-0.350 25.270 91.598
1.0560 23.828 91.855
2.6505 22.336 92.177
4.5117 20.690 92.853
6.2367 19.396 93.459
7.5036 19.007 93.677
8.5589 18.990 93.688
9.5504 18.902 93.502
10.391 18.529 93.420
10.921 18.052 94.081
11.568 16.204 94.304
11.678 11.970 95.701
13.464 5.9316 96.732
16.253 -2.032 98.259
15.044 -11.53 100.30
15.537 -20.84 101.83
16.731 -28.27 103.57
16.401 -32.26 104.86
15.148 -33.00 107.40
11.765 -32.38 109.68
9.4518 -31.73 110.68
9.4518 -31.73 110.68
5.4771 -33.46 111.92
4.0885 -35.17 112.32
3.0158 -35.51 113.22
2.4910 -36.53 113.63
2.1228 -37.29 113.62
1.7894 -37.57 112.87
1.5285 -37.87 111.27
1.3690 -38.79 109.39
1.3720 -39.88 107.42
1.4821 -40.82 105.73
1.6010 -41.60 104.20
1.6010 -42.16 102.86
1.4908 -42.55 101.45
1.3459 -42.92 99.749
1.2038 -43.24 97.965
1.2038 -43.24 97.965
1.0995 -43.42 94.304
0.8153 -43.15 92.973
0.7718 -42.71 91.293
0.4645 -42.08 90.082
0.0905 -41.24 89.214
-0.286 -40.27 88.614
-0.692 -39.16 88.189
-1.240 -37.63 87.834
-1.532 -36.76 87.692
-1.532 -36.76 87.692
-2.408 -34.27 87.638
-2.773 -33.42 87.867
-3.356 -31.90 88.363
-3.747 -30.80 88.930
-4.031 -29.78 89.574
-4.182 -28.80 90.185
-4.240 -27.91 90.851
-4.371 -27.07 91.506
-4.237 -26.40 92.428
-3.800 -25.83 93.524
-3.243 -25.23 94.451
-2.507 -24.64 95.401
-1.730 -24.11 96.263
-1.074 -23.64 96.967
-0.509 -23.28 97.501
0 -23.03 97.878
0.4007 -22.92 97.992
0.6559 -22.91 97.938
0.7544 -22.92 97.627
0.7631 -22.88 97.201
0.7023 -22.77 96.683
0.5602 -22.51 95.952
0.3080 -22.11 95.052
0 -21.68 94.119
-0.355 -21.18 93.022
-0.732 -20.61 91.915
-1.115 -20.02 90.867
-1.472 -19.44 89.885
-1.802 -18.87 89.001
-2.112 -18.32 88.156
-2.393 -17.82 87.468
-2.649 -17.35 86.945
-2.881 -16.93 86.683
-3.089 -16.56 86.705
-3.298 -16.24 86.923
-3.524 -15.94 87.136
-3.765 -15.66 87.436
-4.049 -15.39 87.796
-4.324 -15.20 88.243
-4.548 -15.06 88.729
-4.655 -15.04 89.340
-4.663 -15.05 89.929
-4.635 -15.10 90.393
-4.594 -15.13 90.758
-4.437 -15.23 91.205
-3.895 -15.48 91.511
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.492 -15.62 91.467
-3.527 -15.61 91.506
-3.629 -15.54 91.636
-3.797 -15.44 91.849
-4.029 -15.28 92.149
-4.324 -15.09 92.526
-4.678 -14.85 92.979
-5.081 -14.57 93.502
-5.525 -14.24 94.075
-5.994 -13.87 94.692
-6.475 -13.48 95.330
-6.960 -13.07 95.974
-7.432 -12.65 96.601
-7.876 -12.23 97.207
-8.282 -11.83 97.763
-8.644 -11.46 98.265
-8.954 -11.13 98.701
-9.209 -10.85 99.061
-9.409 -10.63 99.340
-9.549 -10.47 99.542
-9.633 -10.37 99.662
-9.662 -10.34 99.705
-24.41 -107.6 -98.85
-24.75 -110.4 -98.97
-25.42 -115.4 -99.22
-26.21 -119.2 -99.37
-26.97 -122.3 -99.50
-27.48 -124.8 -99.78
-27.68 -125.7 -99.96
-27.72 -124.3 -100.2
-27.42 -120.9 -100.8
-26.32 -116.7 -101.2
-25.17 -112.0 -101.6
-24.60 -107.2 -102.1
-24.66 -102.3 -102.8
-25.35 -97.60 -103.5
-26.59 -93.03 -104.3
-28.18 -88.52 -105.2
-29.79 -84.64 -106.1
-31.25 -81.32 -106.9
-31.97 -79.92 -107.3
-32.20 -80.26 -107.5
-32.75 -81.37 -107.8
-33.05 -83.20 -108.0
-33.29 -86.20 -108.0
-33.71 -90.16 -108.0
-34.31 -94.96 -107.9
-35.14 -100.0 -107.8
-36.04 -105.6 -107.5
-36.74 -112.0 -107.1
-37.21 -118.1 -106.6
-37.29 -123.6 -106.1
-37.61 -127.5 -105.5
-38.17 -129.4 -104.9
-38.50 -130.1 -104.5
-38.72 -130.9 -103.9
-38.87 -131.0 -103.3
-38.87 -129.5 -102.6
-38.50 -125.8 -102.0
-37.79 -121.1 -101.3
-36.81 -115.7 -100.6
-35.71 -110.4 -100.0
-34.82 -105.3 -99.43
-34.38 -100.3 -98.88
-34.42 -95.66 -98.52
-34.94 -91.43 -98.33
-35.59 -87.91 -98.35
-36.14 -85.10 -98.36
-36.09 -83.55 -98.50
-35.37 -83.07 -98.58
-34.20 -83.11 -98.38
-32.38 -82.96 -98.29
-30.47 -83.55 -98.09
-28.74 -85.05 -97.89
-26.90 -86.79 -98.04
-25.57 -89.22 -98.21
-24.98 -92.58 -98.32
-24.73 -96.05 -98.60
-24.81 -99.84 -98.89
-24.91 -103.7 -99.20
-25.11 -107.8 -99.45
