19 frames
21 bones
-11.25 -61.32 -2.042
-8.679 -52.60 2.3860
-6.876 -57.72 5.7501
-6.303 -74.08 3.1287
-6.793 -79.90 -4.108
-1.984 -90.49 -4.529
-4.283 -84.61 -4.855
-48.72 -67.49 -108.6
-50.00 -64.15 -117.9
-43.76 -72.64 -115.4
-40.31 -81.58 -112.5
-30.02 -91.19 -107.1
-33.20 -92.70 -104.3
-38.92 -92.83 -101.5
-32.69 -95.63 -100.6
-16.28 -101.2 -92.14
3.7799 -100.3 -92.39
25.453 -96.53 -89.28
25.379 -90.95 -88.67
28.840 -86.09 -89.11
28.675 -84.10 -90.18
18.338 -84.56 -92.27
3.8028 -84.91 -94.99
-14.89 -81.72 -97.73
-33.49 -76.35 -98.93
-48.72 -67.49 -108.6
0 107.57 0
0 87.582 0
0 54.708 0
0 30.373 0
0 0 0
0 9.8982 0
0 35.952 0
0 47.116 0
0 41.697 0
0 25.441 0
0 0 0
0 15.936 0
0 19.930 0
0 28.094 0
0 54.700 0
0 83.637 0
0 104.18 0
0 110.77 0
0 107.57 0
7.0352 -45.57 15.330
3.5701 -59.98 15.891
10.942 -68.23 8.6392
11.633 -66.00 -0.461
8.9447 -56.05 -4.835
6.3528 -64.49 -3.179
4.9733 -74.65 1.0169
5.6071 -79.42 6.5256
1.4096 -89.23 5.7458
4.0845 -82.83 5.9683
3.2962 -59.12 4.7828
3.3647 -52.03 5.4863
2.6283 -33.71 6.6455
1.5890 -22.24 6.9378
1.9946 -26.60 12.525
2.0112 -36.65 19.097
4.8790 -42.68 23.569
11.915 -42.60 21.861
7.0352 -45.57 15.330
-0.892 98.997 90.943
-0.648 97.639 91.462
0.0579 94.543 91.835
0.9792 91.108 91.997
1.6897 89.452 91.863
1.9373 89.104 91.503
1.5010 88.543 90.984
0.5319 85.698 90.366
-0.443 82.290 89.716
-0.892 81.002 89.082
-0.569 82.551 88.537
0.1454 85.590 88.148
0.9424 88.665 88.002
1.5839 90.407 88.145
1.8527 90.990 88.521
1.4743 91.592 89.050
0.5844 93.912 89.675
-0.386 97.254 90.318
-0.892 98.997 90.943
2.0043 1.0410 6.5019
1.9254 1.5361 7.6094
1.6610 1.2936 7.9526
1.2401 0.5857 7.6599
0.7100 -0.339 6.6562
0.1290 -1.056 4.7961
-0.543 -1.308 2.0649
-1.240 -0.872 -1.175
-1.722 0.1002 -4.186
-1.857 1.0808 -6.369
-1.754 1.5361 -7.584
-1.463 1.2140 -7.962
-1.040 0.4978 -7.626
-0.528 -0.303 -6.476
0.0246 -0.948 -4.408
0.6948 -1.222 -1.527
1.4042 -0.845 1.6655
1.8835 0.0480 4.4745
2.0043 1.0410 6.5019
-0.311 9.2410 4.5598
-0.447 9.7181 6.5413
-0.521 9.4657 7.6425
-0.545 8.7555 7.9782
-0.523 7.8354 7.6745
-0.455 7.1336 6.6597
-0.327 6.8985 4.7890
-0.140 7.3458 2.0476
0.0817 8.3173 -1.204
0.2891 9.2826 -4.221
0.4373 9.7187 -6.403
0.5197 9.3859 -7.614
0.5459 8.6675 -7.983
0.5211 7.8728 -7.636
0.4422 7.2418 -6.476
0.3000 6.9866 -4.397
0.1030 7.3742 -1.505
-0.115 8.2639 1.6980
-0.311 9.2410 4.5598
-0.863 13.445 3.3167
-1.237 13.417 4.7585
-1.446 13.399 5.5602
-1.508 13.393 5.8039
-1.451 13.399 5.5837
-1.260 13.415 4.8436
-0.907 13.442 3.4826
-0.387 13.464 1.4880
0.2279 13.467 -0.875
0.7992 13.448 -3.071
1.2126 13.419 -4.658
1.4413 13.399 -5.541
1.5099 13.393 -5.809
1.4454 13.399 -5.556
1.2256 13.419 -4.713
0.8322 13.446 -3.200
0.2856 13.466 -1.095
-0.321 13.465 1.2340
-0.863 13.445 3.3167
1.9995 23.094 174.68
2.5722 23.039 173.96
2.9595 23.025 173.86
3.2706 23.043 174.16
3.4731 23.085 174.80
3.4566 23.146 175.75
3.0549 23.216 177.15
2.0668 23.272 179.23
0.6955 23.265 181.58
-0.762 23.193 183.69
-1.856 23.113 185.04
-2.339 23.080 185.46
-2.559 23.083 185.36
-2.583 23.116 184.80
-2.410 23.171 183.77
-1.950 23.235 182.18
-0.816 23.271 179.67
0.7168 23.209 176.75
1.9995 23.094 174.68
1.0856 23.132 -2.494
0.7451 23.132 -3.737
0.2566 23.162 -4.635
-0.336 23.201 -5.203
-0.955 23.238 -5.394
-1.462 23.256 -5.085
-1.715 23.242 -3.919
-1.539 23.185 -1.294
-1.018 23.138 2.1168
-0.312 23.142 5.3804
0.2581 23.179 7.4295
0.6009 23.225 8.2399
0.9633 23.280 8.7044
1.3302 23.323 8.7044
1.6805 23.338 8.0972
1.9357 23.305 6.6263
1.8398 23.221 3.6917
1.4948 23.154 0.0750
1.0856 23.132 -2.494
62.574 140.23 -121.2
61.139 139.88 -121.3
61.426 138.30 -122.8
63.025 135.55 -125.8
65.036 132.41 -129.3
66.356 131.16 -130.8
66.995 132.57 -129.5
66.934 136.64 -125.5
66.004 142.48 -119.8
64.534 147.91 -114.4
63.724 151.12 -111.3
64.495 151.78 -110.8
66.298 150.50 -112.2
68.441 147.60 -115.2
69.633 144.27 -118.6
69.369 141.64 -121.1
67.638 140.39 -122.0
65.094 140.14 -121.8
62.574 140.23 -121.2
4.9885 -36.95 76.143
8.6223 -31.43 75.550
10.761 -29.09 74.864
11.264 -30.05 75.240
9.9337 -33.22 76.241
6.9802 -36.58 76.296
2.9749 -39.31 74.739
-1.601 -40.35 71.369
-6.521 -38.85 67.068
-11.54 -35.70 63.655
-16.67 -34.35 62.990
-21.10 -36.90 65.642
-23.50 -41.63 69.474
-23.15 -46.28 71.369
-20.17 -49.54 71.483
-14.78 -51.03 72.262
-7.685 -49.18 73.895
-0.612 -43.89 75.545
4.9885 -36.95 76.143
0 -98.07 0
0 -102.2 0
0 -106.2 0
0 -109.5 0
0 -110.6 0
0 -110.1 0
0 -108.7 0
0 -107.0 0
0 -104.9 0
0 -102.6 0
0 -99.26 0
0 -94.99 0
0 -91.15 0
0 -88.50 0
0 -87.34 0
0 -88.17 0
0 -90.65 0
0 -94.06 0
0 -98.07 0
2.2097 2.9299 -89.35
2.2141 2.5530 -89.36
2.2250 1.6821 -89.40
2.2795 -5.242 -89.66
2.2970 -9.672 -89.84
2.3013 -10.62 -89.88
2.3013 -11.02 -89.89
2.3013 -11.10 -89.89
2.3013 -10.89 -89.88
2.2992 -10.34 -89.87
2.2970 -9.243 -89.82
2.2708 -3.684 -89.61
2.2315 0.9316 -89.42
2.2206 2.0067 -89.38
2.2141 2.5582 -89.36
2.2097 2.8881 -89.35
2.2075 3.0539 -89.34
2.2075 3.0766 -89.34
2.2097 2.9299 -89.35
-64.82 146.23 111.91
-64.07 149.28 108.97
-64.88 149.97 108.44
-66.90 148.66 109.93
-69.17 145.84 112.91
-70.20 142.83 115.93
-69.89 140.21 118.41
-68.36 138.44 119.89
-65.87 137.86 120.00
-63.23 137.99 119.35
-61.69 137.65 119.33
-61.96 136.11 120.85
-63.42 133.70 123.48
-65.42 130.82 126.71
-66.94 129.34 128.48
-67.63 130.69 127.30
-67.34 135.14 122.90
-66.24 141.01 117.06
-64.82 146.23 111.91
13.189 -34.04 -62.91
18.383 -33.94 -62.64
22.770 -37.62 -65.94
25.156 -42.84 -69.77
25.113 -47.96 -72.07
22.698 -51.98 -73.50
17.936 -54.65 -75.97
11.240 -54.70 -79.78
4.2115 -51.24 -83.97
-1.342 -45.55 -87.04
-4.780 -40.65 -88.40
-6.536 -38.41 -88.85
-6.900 -36.57 -88.06
-6.124 -35.41 -86.25
-4.341 -36.08 -83.50
-1.450 -37.65 -79.31
2.8264 -38.41 -73.61
8.0451 -37.04 -67.60
13.189 -34.04 -62.91
0 -102.8 0
0 -99.30 0
0 -94.82 0
0 -90.80 0
0 -88.03 0
0 -86.83 0
0 -87.72 0
0 -90.33 0
0 -93.91 0
0 -98.06 0
0 -102.4 0
0 -106.6 0
0 -110.0 0
0 -111.2 0
0 -110.7 0
0 -109.3 0
0 -107.4 0
0 -105.3 0
0 -102.8 0
5.2308 -7.772 88.956
5.2505 -6.628 89.057
5.3185 -0.852 89.590
5.3352 3.8161 90.023
5.3337 4.9097 90.128
5.3322 5.4773 90.174
5.3306 5.8148 90.199
5.3306 5.9867 90.216
5.3306 6.0054 90.216
5.3306 5.8563 90.203
5.3322 5.4731 90.174
5.3337 4.5825 90.098
5.3065 -2.447 89.443
5.2429 -7.071 89.015
5.2262 -8.053 88.926
5.2172 -8.472 88.888
5.2157 -8.552 88.880
5.2202 -8.341 88.901
5.2308 -7.772 88.956
