19 frames
21 bones
8.4584 -30.62 58.793
2.2127 -33.16 61.885
-4.445 -34.73 64.128
-9.972 -34.87 65.103
-13.47 -33.60 64.705
-15.42 -32.17 64.172
-16.70 -31.96 64.950
-17.24 -33.42 66.240
-15.97 -35.90 65.293
-12.45 -38.70 61.466
-7.098 -42.04 56.931
-0.516 -44.46 52.930
6.1988 -44.69 50.518
11.723 -41.92 49.973
15.275 -37.11 50.670
16.747 -32.16 51.770
0 -106.2 0
0 -109.5 0
0 -110.6 0
0 -110.1 0
0 -108.7 0
0 -107.0 0
0 -104.9 0
0 -102.6 0
0 -99.26 0
0 -94.99 0
0 -91.15 0
0 -88.50 0
0 -87.34 0
0 -88.17 0
0 -90.65 0
0 -94.06 0
0 -98.00 0
0 -102.1 0
0 -106.2 0
2.2250 1.6821 -89.40
2.2795 -5.242 -89.66
2.2970 -9.672 -89.84
2.3013 -10.62 -89.88
2.3013 -11.02 -89.89
2.3013 -11.10 -89.89
2.3013 -10.89 -89.88
2.2992 -10.34 -89.87
2.2970 -9.243 -89.82
2.2708 -3.684 -89.61
2.2315 0.9316 -89.42
2.2206 2.0050 -89.38
2.2141 2.5582 -89.36
2.2097 2.8881 -89.35
2.2075 3.0556 -89.34
2.2075 3.0766 -89.34
2.2097 2.9334 -89.35
2.2141 2.5617 -89.36
2.2250 1.6821 -89.40
-64.88 149.97 108.44
-66.90 148.66 109.93
-69.17 145.84 112.91
-70.20 142.83 115.93
-69.89 140.21 118.41
-68.36 138.44 119.89
-65.87 137.86 120.00
-63.23 137.99 119.35
-61.69 137.65 119.33
-61.96 136.11 120.85
-63.42 133.70 123.48
-65.42 130.82 126.71
-66.94 129.34 128.48
-67.63 130.69 127.30
-67.34 135.14 122.90
-66.24 141.01 117.06
-64.85 146.15 111.99
-64.07 149.26 109.00
-64.88 149.97 108.44
34.982 -49.08 -87.31
34.628 -55.14 -90.97
33.459 -59.91 -91.79
31.283 -62.01 -89.75
27.836 -62.21 -86.98
23.125 -60.85 -84.84
17.839 -57.81 -84.12
13.367 -53.57 -84.82
10.565 -49.87 -86.37
9.3358 -48.18 -88.01
9.4640 -46.28 -87.66
10.822 -44.53 -86.28
13.810 -44.29 -85.74
18.507 -44.94 -85.73
24.256 -45.26 -85.35
29.513 -44.42 -84.06
32.942 -42.58 -82.07
34.588 -43.94 -83.30
34.982 -49.08 -87.31
0 -94.82 0
0 -90.80 0
0 -88.03 0
0 -86.83 0
0 -87.72 0
0 -90.33 0
0 -93.91 0
0 -98.06 0
0 -102.4 0
0 -106.6 0
0 -110.0 0
0 -111.2 0
0 -110.7 0
0 -109.3 0
0 -107.4 0
0 -105.3 0
0 -102.9 0
0 -99.37 0
0 -94.82 0
5.3185 -0.852 89.590
5.3352 3.8161 90.023
5.3337 4.9097 90.128
5.3322 5.4773 90.174
5.3306 5.8148 90.203
5.3306 5.9867 90.216
5.3306 6.0054 90.216
5.3306 5.8563 90.203
5.3322 5.4731 90.174
5.3337 4.5825 90.098
5.3065 -2.447 89.443
5.2429 -7.071 89.019
5.2262 -8.053 88.930
5.2172 -8.472 88.888
5.2157 -8.552 88.880
5.2202 -8.341 88.901
5.2308 -7.784 88.951
5.2505 -6.657 89.057
5.3185 -0.852 89.590
