386 frames
21 bones
-7.313 5.9644 97.878
-6.742 6.0796 97.179
-6.009 6.0248 96.454
-5.136 5.7012 95.826
-4.339 5.1363 95.581
-4.243 4.7523 95.303
-4.324 4.3575 95.084
-4.591 4.1929 94.883
-5.200 4.1874 94.708
-6.157 4.1929 94.615
-7.012 4.2313 94.528
-7.876 4.3629 94.501
-8.630 4.5110 94.555
-9.241 4.6317 94.675
-9.728 4.7413 94.872
-10.17 4.8456 95.101
-10.55 4.9388 95.352
-10.86 4.9882 95.712
-11.13 5.0046 96.159
-11.32 5.0101 96.574
-11.44 5.0101 96.879
-11.50 4.9278 97.294
-11.52 4.6646 98.019
-11.43 4.2642 98.701
-11.17 3.6828 99.111
-10.85 2.9863 99.563
-10.42 2.1746 100.01
-9.931 1.2806 100.37
-9.398 0.3646 100.64
-8.812 -0.595 100.79
-8.235 -1.516 100.80
-7.641 -2.437 100.68
-7.084 -3.255 100.42
-6.574 -3.984 100.05
-6.119 -4.587 99.574
-5.698 -5.015 99.051
-5.342 -5.328 98.390
-5.000 -5.295 98.085
-4.617 -5.010 97.998
-4.223 -4.363 97.550
-3.802 -3.348 96.847
-3.220 -2.032 96.819
-2.715 -0.436 97.239
-2.083 1.3957 97.801
-1.492 3.3209 98.674
-1.393 5.0978 99.640
-1.129 7.0230 100.78
-0.677 8.6410 101.87
-0.428 10.017 102.88
-0.480 11.235 103.74
-0.419 12.063 104.35
-0.428 12.540 104.74
-0.466 12.644 104.83
-0.521 12.551 104.80
-0.677 12.299 104.68
-0.857 12.019 104.56
-1.089 11.690 104.42
-1.364 11.328 104.27
-1.651 10.950 104.11
-1.964 10.533 103.95
-2.278 10.121 103.79
-2.585 9.6995 103.64
-2.895 9.3046 103.50
-3.214 8.9371 103.38
-3.515 8.6135 103.28
-3.727 8.3338 103.19
-3.881 8.0870 103.08
-3.927 7.9992 103.04
-3.808 7.9828 103.02
-3.443 7.9609 102.84
-2.970 7.9992 102.48
-2.321 8.1144 102.19
-1.663 8.2790 101.86
-0.979 8.4435 101.44
-0.387 8.6300 100.94
-0.138 8.8439 100.40
0 9.0578 99.694
0.0500 9.1456 99.383
-0.132 9.2168 99.100
-0.550 9.3759 98.423
-0.903 9.4637 97.878
-1.309 9.4966 97.518
-1.521 9.3978 97.310
-1.559 9.2223 97.196
-1.541 8.9865 97.212
-1.486 8.6958 97.277
-1.382 8.3557 97.403
-1.272 7.9773 97.583
-1.173 7.5824 97.790
-1.074 7.1656 98.041
-0.979 6.7543 98.309
-0.880 6.3319 98.603
-0.790 5.9370 98.909
-0.703 5.5641 99.220
-0.628 5.2295 99.536
-0.558 4.9333 99.858
-0.495 4.6372 100.24
-0.468 4.5275 100.39
-0.474 4.5385 100.43
-0.515 4.6152 100.71
-0.599 4.8291 101.22
-0.779 5.4763 101.38
-1.124 6.4361 101.44
-1.544 7.6372 101.59
-2.019 9.1510 101.70
-2.512 10.664 101.77
-3.060 12.271 101.80
-3.573 13.834 101.79
-4.052 15.337 101.75
-4.527 16.692 101.67
-4.861 17.827 101.60
-5.124 18.765 101.53
-5.362 19.275 101.48
-5.513 19.489 101.45
-5.556 19.549 101.45
-5.640 19.610 101.44
-5.774 19.593 101.44
-5.939 19.560 101.42
-6.125 19.555 101.41
-6.339 19.544 101.40
-6.560 19.539 101.38
-6.794 19.528 101.36
-7.020 19.522 101.34
-7.238 19.511 101.32
-7.435 19.506 101.29
-7.603 19.506 101.26
-7.757 19.517 101.23
-7.838 19.489 101.21
-7.864 19.456 101.18
-7.882 19.423 101.15
-7.899 19.352 101.12
-7.832 19.204 101.11
-7.719 18.957 101.11
-7.600 18.650 101.12
-7.447 18.255 101.14
-7.284 17.827 101.16
-7.107 17.350 101.19
-6.916 16.840 101.22
-6.710 16.303 101.25
-6.490 15.738 101.28
-6.267 15.167 101.32
-6.032 14.580 101.35
-5.800 13.994 101.38
-5.571 13.434 101.41
-5.342 12.869 101.44
-5.098 12.271 101.46
-4.835 11.657 101.49
-4.559 10.988 101.52
-4.255 10.275 101.54
-3.930 9.5130 101.57
-3.600 8.7342 101.59
-3.243 7.9280 101.60
-2.898 7.1162 101.62
-2.559 6.3154 101.61
-2.231 5.5312 101.60
-1.912 4.7962 101.58
-1.605 4.0942 101.56
-1.330 3.4689 101.53
-1.074 2.9040 101.51
-0.869 2.4159 101.48
-0.695 2.0429 101.47
-0.564 1.7522 101.45
-0.509 1.5932 101.45
-0.503 1.5164 101.45
-0.544 1.4835 101.45
-0.616 1.4451 101.46
-0.721 1.4122 101.46
-0.854 1.3738 101.46
-0.999 1.3299 101.47
-1.167 1.2860 101.47
-1.353 1.2367 101.48
-1.559 1.1818 101.50
-1.779 1.1270 101.50
-2.005 1.0776 101.51
-2.240 1.0337 101.51
-2.466 0.9953 101.52
-2.692 0.9570 101.53
-2.918 0.9295 101.54
-3.144 0.9076 101.55
-3.373 0.8966 101.56
-3.629 0.8911 101.57
-3.904 0.8966 101.58
-4.197 0.9131 101.59
-4.507 0.9350 101.59
-4.832 0.9625 101.60
-5.142 0.9898 101.61
-5.449 1.0228 101.62
-5.730 1.0502 101.62
-5.988 1.0776 101.63
-6.209 1.0996 101.64
-6.383 1.1105 101.65
-6.525 1.0941 101.65
-6.577 1.1270 101.67
-6.574 1.2641 101.68
-6.531 1.6096 101.67
-6.461 2.1142 101.66
-6.339 2.7943 101.64
-6.180 3.5841 101.62
-5.991 4.4287 101.60
-5.745 5.3227 101.59
-5.458 6.1619 101.60
-5.145 7.0065 101.63
-4.739 7.6044 101.66
-4.292 7.9499 101.68
-3.762 8.0157 101.70
-3.034 7.7799 101.68
-2.118 6.7762 101.35
-1.428 4.9991 100.68
-0.877 1.8290 99.432
0.3689 -1.269 98.085
1.9663 1.5932 97.916
12.623 0.1891 95.581
2.3403 -10.31 93.628
0.6327 -15.21 92.460
1.9576 -17.97 89.929
2.1982 -21.11 87.987
1.7111 -24.27 86.377
1.1081 -26.81 85.030
0.6472 -28.90 83.900
0.2413 -30.31 83.240
0.0123 -31.08 82.886
-0.089 -31.42 82.717
-0.100 -31.49 82.706
-0.100 -31.51 82.722
-0.097 -31.53 82.738
-0.092 -31.56 82.755
-0.086 -31.57 82.777
-0.080 -31.59 82.793
-0.074 -31.60 82.815
-0.065 -31.61 82.831
-0.060 -31.62 82.848
-0.054 -31.63 82.864
-0.045 -31.64 82.886
-0.039 -31.65 82.902
-0.034 -31.66 82.918
-0.028 -31.66 82.929
-0.022 -31.67 82.946
-0.013 -31.67 82.962
-0.010 -31.67 82.973
0 -31.68 82.984
0 -31.68 82.995
0 -31.68 83.006
0 -31.68 83.017
0.0123 -31.69 83.022
0.0152 -31.69 83.028
0.0181 -31.69 83.033
0.0181 -31.69 83.038
-2.701 -11.37 94.222
-33.57 -111.9 -58.96
-29.63 -108.2 -63.92
-20.49 -101.3 -71.97
-13.57 -97.76 -74.08
-7.425 -96.05 -74.51
-2.755 -95.15 -74.60
0.5243 -94.40 -73.06
2.1008 -94.30 -69.41
2.4127 -94.81 -66.33
2.1063 -95.68 -62.82
0.9688 -96.51 -61.28
-1.166 -96.86 -62.11
-4.145 -96.70 -64.20
-6.661 -96.63 -65.92
-8.958 -96.52 -67.60
-11.06 -96.41 -69.14
-13.05 -96.32 -70.55
-14.83 -96.27 -71.75
-16.41 -96.43 -72.66
-17.87 -96.87 -73.01
-18.80 -97.00 -74.12
-19.31 -96.47 -76.62
-19.64 -95.88 -79.85
-20.21 -96.06 -82.49
-21.51 -96.84 -84.83
-22.33 -97.73 -86.94
-22.18 -98.69 -88.96
-21.77 -99.77 -90.72
-21.94 -100.5 -92.12
-22.79 -101.3 -93.04
-24.66 -102.3 -93.79
-28.13 -103.1 -94.87
-32.77 -103.0 -96.51
-36.06 -102.7 -98.27
-38.37 -102.1 -100.3
-40.33 -101.1 -102.0
-42.07 -99.87 -103.2
-43.72 -98.23 -104.6
-46.05 -96.33 -106.3
-49.06 -93.93 -108.4
-51.78 -91.15 -111.1
-53.92 -87.89 -114.5
-55.56 -84.60 -117.9
-56.76 -82.32 -120.4
-57.69 -81.07 -122.0
-57.98 -80.84 -122.4
-57.66 -82.00 -121.1
-56.83 -84.38 -118.1
-56.00 -85.82 -115.6
-54.92 -86.81 -113.2
-54.44 -87.11 -110.7
-54.97 -85.20 -109.2
-55.82 -81.36 -108.9
-55.96 -79.62 -107.5
-55.55 -78.92 -105.3
-54.29 -78.69 -103.9
-52.19 -79.36 -102.2
-49.14 -81.12 -99.53
-45.79 -82.42 -97.58
-41.84 -83.45 -97.48
-38.03 -84.52 -97.90
-34.59 -85.61 -98.67
-31.45 -86.91 -99.21
-28.55 -88.60 -97.89
-25.76 -90.79 -95.69
-23.86 -92.80 -93.37
-22.77 -94.48 -90.96
-22.17 -95.66 -88.51
-21.54 -96.19 -86.71
-20.94 -96.28 -85.24
-20.21 -95.97 -84.62
-19.73 -95.60 -84.51
-18.71 -94.88 -84.56
-15.60 -93.64 -84.67
-9.571 -92.73 -85.41
-3.157 -91.44 -86.71
2.7713 -89.34 -88.09
8.2142 -86.90 -89.56
11.830 -84.86 -91.15
13.649 -82.42 -93.18
13.937 -81.37 -94.05
14.230 -82.10 -94.18
14.568 -83.96 -94.27
14.273 -85.85 -93.86
13.404 -88.25 -92.70
10.715 -90.40 -91.21
6.3818 -92.48 -89.34
0.7054 -95.06 -87.61
-5.460 -97.41 -87.21
-13.27 -98.06 -87.76
-21.15 -97.90 -88.87
-28.08 -97.48 -90.21
-34.78 -96.45 -92.08
-41.93 -95.42 -94.27
-49.44 -93.85 -97.01
-56.82 -92.14 -99.86
-64.38 -89.40 -103.8
-71.43 -86.03 -108.2
-77.08 -85.51 -108.8
-82.29 -88.62 -105.0
-84.17 -98.15 -93.28
-83.67 -108.4 -80.30
-82.15 -115.2 -70.84
-80.03 -116.3 -67.06
-77.29 -114.6 -66.09
-73.95 -111.5 -66.83
-69.98 -107.9 -68.18
-65.61 -104.3 -69.75
-61.87 -101.3 -70.39
-58.39 -98.68 -70.45
-55.92 -96.28 -70.13
-54.62 -93.71 -69.25
-54.25 -91.07 -68.75
-53.77 -89.30 -69.60
-53.32 -88.38 -70.93
-53.30 -87.21 -74.56
-54.07 -85.26 -80.19
-55.20 -82.87 -88.79
-55.18 -80.58 -100.4
-52.62 -77.99 -115.3
-48.48 -76.60 -127.5
-42.55 -80.26 -133.3
-34.40 -87.09 -135.7
-28.55 -90.36 -139.5
-24.43 -92.49 -142.3
-22.90 -93.35 -144.1
-22.55 -93.52 -145.5
-22.45 -93.56 -145.9
-22.59 -93.63 -145.5
-23.94 -94.10 -142.0
-26.35 -94.63 -136.7
-29.57 -94.16 -131.5
-33.67 -93.49 -125.4
-37.54 -94.98 -118.2
-41.89 -97.31 -110.2
-46.13 -100.0 -101.5
-50.61 -104.4 -91.26
-54.03 -109.7 -79.55
-54.69 -111.9 -69.52
-54.80 -112.9 -60.03
-54.80 -113.0 -52.15
-54.55 -112.3 -45.91
-54.13 -111.2 -41.39
-54.20 -111.2 -37.65
-55.15 -112.9 -34.30
-56.06 -115.2 -32.15
-56.48 -117.5 -31.95
-56.66 -120.0 -34.31
-56.82 -122.5 -37.32
-56.93 -125.4 -41.40
-56.94 -126.6 -46.36
-57.25 -125.2 -52.05
-56.67 -120.6 -59.53
-53.39 -114.5 -67.63
-46.13 -106.9 -75.69
-38.84 -101.3 -81.66
-32.90 -97.66 -86.23
-28.38 -95.00 -90.21
-26.60 -92.80 -94.64
-26.50 -90.00 -100.5
-27.16 -87.72 -103.5
-27.98 -86.08 -104.3
-28.92 -85.15 -104.7
-29.37 -85.39 -103.4
-29.43 -87.03 -94.96
-29.06 -88.92 -84.94
-27.14 -90.05 -76.01
-23.15 -90.20 -67.31
-19.40 -89.75 -61.00
-15.25 -88.41 -56.75
-11.95 -87.49 -53.51
-10.05 -87.49 -50.35
-9.085 -88.08 -48.20
-7.991 -88.84 -47.31
-7.105 -90.10 -46.86
-5.747 -90.63 -46.67
-3.312 -90.01 -48.24
-0.396 -88.78 -52.73
1.5124 -87.65 -57.57
2.4127 -85.62 -63.38
2.3099 -84.15 -69.41
0.2628 -84.29 -75.26
-3.117 -85.47 -81.30
-4.225 -86.21 -87.48
-3.913 -87.91 -93.98
-3.259 -89.43 -100.1
-2.679 -90.14 -106.6
-2.027 -90.45 -112.1
-1.636 -90.74 -114.6
-1.511 -90.92 -115.6
-1.315 -91.05 -115.8
-0.648 -91.12 -114.8
0.1619 -91.09 -112.0
0.3225 -90.97 -108.5
0.1003 -90.39 -104.1
-0.224 -89.70 -98.90
-1.169 -89.39 -93.28
-3.203 -89.58 -87.02
-5.316 -89.87 -80.30
-7.880 -90.32 -72.89
-9.967 -90.99 -65.79
-11.31 -91.76 -58.90
-12.13 -92.53 -52.81
-12.71 -93.29 -48.68
-12.97 -94.15 -46.27
-12.99 -94.51 -45.73
-12.83 -93.91 -46.09
-11.85 -92.60 -47.50
-9.883 -91.54 -49.64
-6.767 -90.15 -52.61
-4.061 -89.13 -56.35
-1.982 -89.07 -60.69
-0.626 -89.64 -65.72
-0.865 -89.77 -70.73
-4.434 -89.97 -76.11
-10.16 -90.16 -81.24
-17.09 -90.19 -86.18
-25.29 -90.01 -91.08
